"Ii9","0","0","5","0","5","6","8","2","2","12","2","12","3","9","2","9","1","1","1","1","4","9","12","5","15","9","4","4","5","7","4","3","2","1","2",NA,"6",NA,"1","1","1","8","5","9","9","9","9","1","1",NA,"9","3","9","4","10","10","10","10","9","9",NA,"10","9","10","9","4","9","1","9","1","1",NA,NA,NA,NA,"7","1","6","5","2","7","8","8",NA,NA,NA,NA,NA,NA,NA,"4","2","aust1307","Oceania"
"Ij1","0","0","4","0","6","6","8","7","3","12","2","12","3","9","4","9","1","1","1","1","5","9","7","8","15","9","4","4","5","5",NA,"4","2","1","2",NA,"7","1","1","1","1","6","5","9","9","9","9","1","1","9","9","2","9","6","10","10","10","10","9","9","10","10","9","10","9","4","9","1","9","1","1","1","2",NA,NA,NA,NA,"3","5","2","3","8","8",NA,NA,NA,NA,NA,"4","12","3","2","aust1307","Oceania"
"Ij2","3","1","2","0","4","6","8","7","6","10","1","10","9","11","2","9","1","1","1","1","4","2","12","5","11","5","4","3","5","7","4","3","2","1","6","1","1","1","1","1","1","6","5","9","6","9","9","1","1","2","1","2","9","2","10","9","10","10","9","9","9","9","9","10","9","4","9","1","9","2","3","1","1","7","1","7",NA,"6","5","2","8","1","8",NA,NA,NA,NA,NA,"4","11","4","2","aust1307","Oceania"
"Ij3","0","0","4","1","5","6","8","3","7","9","1","10","2","6","3","9","1","1","1","1","1","9","1","3","1","1","4","4","4","5","2","2","2","1","2","1","5","1","1","2","1","6","6","9","9","8","9","1","2","6","1","2","6","2","10","10","9","10","3","9","9","9","9","9","9","4","5","1","9","1","1","1","1","4","4","4",NA,"6","5","3","8","8","8",NA,NA,NA,NA,NA,"4","11","4","1","aust1307","Oceania"
"Ij4","0","0","5","0","5","6","8","7","2","12","2","12","3","9",NA,NA,"1","1","1","1","1","9","10","1","15","9","4","4","4","7",NA,"3","2","1","2",NA,"1",NA,"1","1","1","8","6","9","9","9","9","1",NA,"9","9","3","9",NA,"10","10","10","10","9",NA,"10","10","9","10",NA,"4","9","1","9","1","1","1","1",NA,NA,NA,NA,"6","5","2","7","8","8",NA,NA,NA,NA,NA,"2","11","8","2","aust1307","Oceania"
"Ij5","1","0","5","0","4","6","8","8","2","2","2","2","9","6","3","9","1","1","1","1","4","2",NA,NA,NA,NA,"4","4","4","5",NA,"3","2",NA,NA,NA,NA,NA,"1","1","1","2","5","9","9","9","9","1","1","4","9","2","9","2","10","10","10","10","9","9","9","10","9","10","9","1","9","1","9","1","1","1","1","5","1","5","1","6","5","2","10","8","8",NA,NA,NA,NA,NA,"2","11","8","2","aust1307","Oceania"
"Ij6","1","0","4","0","5","6","8","8","2","2","2","2","9","11","2","9","1","1","1","1","4","2","12","5","15","9","4","6","5","7",NA,"3","3","1","8",NA,NA,NA,"1","2","1","7","5","9","9","9","9","1","1",NA,"9","2",NA,"1","10","10","10","10","3","9",NA,"10","9",NA,"9","4","3","1","9","4","2","1","1","5","4","5","4","6","5","3","8","8","8","5","3","1","9","8","5","11","6","2","aust1307","Oceania"
"Ij7","0","0","6","0","4","6","8","2","2","12","2","12","3","9","3","9","1","1","1","1","4","9","12","5","15","9","4","4","4","7",NA,"3","3","1","2","3","6",NA,"1","1","1","2","5","9","9","9","9","1","1",NA,"9","2","9","4","10","10","10","10","3","3",NA,"10","9","10","9","4","9","1","9","1","1","1","1","7","4","7","4","6","5","2","8","8","8",NA,NA,NA,NA,NA,NA,NA,"6","2","aust1307","Oceania"
"Ij9","0","1","2","0","7","6","8","7","2","12","2","12","3","9",NA,NA,"1","1","1","1","4","9","8","7","15","9","4","3","5","7",NA,"2","2","1",NA,NA,NA,NA,"1","1","1","6","5","9","9","9","9","1",NA,NA,NA,"2","9","2","10","10","10","10","9",NA,NA,NA,"9","10","9","4","9","1","9","2","3","1","1",NA,NA,NA,NA,"6","3","2","11","8","8","3","2","1","7","9",NA,NA,"6","2","aust1307","Oceania"
"Na1","2","6","2","0","0","3","2","1","1","9","2","11","1","10","3","9","1","1","5","5","9","9","1","3","1","1","5","1","1","2","1","2","1","1","5",NA,"1",NA,"1","1","1","3","3","9","9","6","9","1","3","2","1","1","9","9","10","10","9","10","9","9","9","9","9","10","10","1","9","1","9","1","1","7","5","1","9","1","9","1","2","2","11","2","5","5","2","4","7","4",NA,NA,"5","1","atha1245","Alaska-Oregon"
"Na10","0","2","8","0","0","6","8",NA,NA,"9","1","10","9","11","3","9","1","1","1","1","1","9","1","3","15","9","3","1","1","7",NA,"3","1","1","5","3","1","2","1","1","1","2","6","9","9","6","9","2","1","5","1","2","9","9","10","10","9","10","9","9","9","9","9","10","10","4","9","1","9","3","2","1","1","5","4","7","1","3","5","2","3","7","4","5","2","3","8","3",NA,NA,NA,"1","eski1264","Alaska-Oregon"
"Na11","0","2","8","0","0","2","8","6","1","9","1","8","9","11","2","9","3","3","1","1","2","9","13","2","15","9","5","1","1","7","3","4","1",NA,"2",NA,"1","1","1","5","1","2","7","9","9","6","6","1","1","5","1","2","1","9","10","10","9","9","9","9","9","9","9","9","10",NA,NA,"1","9","1","1",NA,NA,NA,NA,NA,NA,NA,"4","2","3","4","8","4","2","5","7","5",NA,NA,NA,"1","eski1264","N Coast Asia"
"Na12","1","7","2","0","0","2","8","6","2","9","2","2","9","11","3","9","1","1","1","1","2","9","7","8","15","9","3","1","1","2","2","2","1","1","5","2","1","1","1","1","1","3","6","9","9","6","9","1","2","6","1","2","6","9","10","10","9","10","9","9","9","9","9","9","10","2","9","1","9","1","1","5","5","1","9","5","1","6","2","2","5","5","5","2","2","11","2","9",NA,NA,"1","1","eski1264","Alaska-Oregon"
"Na13","0","2","8","0","0","2","3","6","3","9","2","6","9","11","3","9","1","1","1","1","1","9",NA,NA,NA,NA,NA,"1","1","2","1","2","1","3","5","3","1","1","1","1","1","2","6","9","9","6","2","1","1",NA,"1","1","9","9","10","10","9","9","9","9",NA,"9","9","10","10","1","9","1","9","1","1","7","5","1","9","7","4",NA,"2","2","11","2","10","3","1","11","2","5",NA,NA,"8","1","eski1264","E North America"
"Na14","1","4","5","0","0","6","8","2","2","2","2","2","9","6","3","9","1","1","1","1","1","9",NA,NA,NA,NA,"3","1","1","2","1","2","1","1","2","6","1","2","1","1","1","2","6","9","9","6","9","1","1","3","2","2","9","9","10","10","9","10","9","9","9","9","9","10","10","1","9","1","9","1","1","9","9","1","9","1","9","6","3","1","1","2","1","3","2","11","4","5",NA,NA,"5","2","eski1264","E North America"
"Na15","2","3","5","0","0","6","8","2","2","9","1","10","9","11","3","9","1","1","1","1","2","9",NA,NA,NA,NA,"4","1","1","2",NA,"2","1",NA,NA,NA,"1","1","1","1","1","2","6","9","9","6","9","6","1","6","2","2","9","9","10","10","9","10","9","9","9","9","9","10","10","1","9","1","9","1","1","7","5",NA,NA,NA,NA,NA,"2","2","11","4","5","5","2","3","8","3",NA,NA,NA,"1","atha1245","E North America"
"Na16","1","4","5","0","0","6","8","2","2","9","2","12","3","9","3","9","1","1","1","1","1","9",NA,NA,NA,NA,NA,"1","1","1",NA,"2","1","2","5",NA,"1",NA,"1","1","1","2","6","9","9","6","9","3","5",NA,"1","1","9","9","10","10","9","10","9","9",NA,"9","9","10","10","1","9","1","9","1","1","7","5","1","9",NA,NA,"6","2","2","11","4","8","5","2","3",NA,"9",NA,NA,NA,"1","atha1245","E North America"
"Na17","1","5","4","0","0","2","8","5","3","9","2","12","3","9","3","9","1","1","1","1","2","9","8","7","15","9","4","1","1","2","2","2","1","2","5","5","1","1","1","1","1","3","6","9","9","6","9","1",NA,"6","1","2","9","9","10","10","9","10","9",NA,"9","9","9","10","10","1","9","1","9","1","1","7","5","1","9","1","9","4","2","2","11","4","3","5","2","11","8","3",NA,NA,NA,"1","atha1245","E North America"
"Na19","2","4","4","0","0","1","2","7","3","9","3","5","1","10","3","9","1","1","5","5","9","9","1","3","1","1","5","1","1","3","4","3","1","3","5","3","1","1","1","1","1","8","3","9","6","5","9","8",NA,"6","2","2","9","9","10","9","9","10","9",NA,"9","9","9","10","10","4","9","1","9","4","3","9","9","1","9",NA,NA,NA,"5","2","11","8","7","2","1","11","4","7",NA,NA,"6","1","atha1245","Alaska-Oregon"
"Na2","0","3","7","0","0","6","8","7","6","2","2","2","9","11","3","9","1","1","1","1","2","9","7","8","15","9","5","1","1","3","3","3","1","1","5",NA,"1","1","1","1","1","2","6","9","9","6","6","1","4","9","1","3","9","9","10","10","9","9","9","9","10","9","9","10","10","2","9","1","9","1","1","9","9","1","9","7","1","6","2","1","11","2","9","2","2","11","9","5",NA,NA,"1","2","eski1264","Alaska-Oregon"
"Na20","1","4","5","0","0","6","8","2","2","9","2","12","3","9","3","9","1","1","4","4","9","9","8","7","15","9","4","1","1","2","1","2","2","1","5","3","1","2","1","1","1","2","3","9","9","6","9","2",NA,NA,"1","2","9","9","10","10","9","10","9",NA,NA,"9","9","10","10","2","9","1","9","2","3","1","1","7","4",NA,NA,"4","2","2","11","2","5","5","1","3","8","9",NA,NA,"1","1","atha1245","Alaska-Oregon"
"Na21","1","5","4","0","0","1","8","6","6","2","2","2","9","11","3","9","1","1","1","1","1","9","7","8","15","9","8","1","1","2","1","2","1","1","5","3","1","1","1","1","1","3","6","9","9","9","9","3","3","5","1","2","9","9","10","10","10","10","9","9","9","9","9","10","10","1","9","1","9","1","1","4","5","1","9","1","9","3","3","2","11","2","10","5","2","11","8","5",NA,NA,"4","2","eski1264","E North America"
"Na22","0","5","5","0","0","6","8","7","2","12","2","12","3","9","4","9","1","1","1","1","2","9","7","8","15","9","4","1","1","2","1","3","1","1","5","3","1","1","1","1","1","8","6","9","9","5","9","1","2","9","1","2","9","9","10","10","9","10","9","9","10","9","9","10","10","1","9","1","9","1","1","4","5","1","9","1","9","3","3","2","11","2","10","5","2","11","8","5",NA,NA,NA,"2","eski1264","Alaska-Oregon"
"Na23","0","4","6","0","0","1","8","7","2","9","1","10","9","11","3","9","1","1","1","1","1","9",NA,NA,NA,NA,NA,"1","1","2","1","3","1",NA,"5",NA,"1","1","1","1","1","2","6","9","9","6","9","1","1","6","1","1","9","9","10","10","9","10","9","9","9","9","9","10","10","1","9","1","9","1","1","1","1","1","9","1","9","6","2","2","11","2","10","5","2","11","8","5",NA,NA,"4","1","eski1264","E North America"
"Na24","0","2","8","0","0","6","8","8","2","12","2","12","3","9","3","9","1","1","1","1","1","9","8","7","15","9","3","1","1","3","1","3","1","1","2","5","1","1","1","1","1","2","6","9","9","6","9","3","4","6","1","1","9","9","10","10","9","10","9","9","9","9","9","10","10","1","9","1","9","1","1","9","9","1","9","7","4","6","5","1","1","8","9","1","2","11","6","5",NA,NA,"7","2","eski1264","E North America"
"Na25","1","2","7","0","0","6","8","1","1","12","2","12","3","9","3","9","1","1","1","1","1","9",NA,NA,NA,NA,"3","1","1","3",NA,"2","1","4","6",NA,"1","1","1","1","1","2","6","1","9","6",NA,"8","3","5","1","1","9","9","9","10","9",NA,"9","9","9","9","9","10","10","1","9","1","9","1","1",NA,NA,NA,NA,"7","4","6","5","2","3","8","3","5","2","11","8","5",NA,NA,"7","2","eski1264","E North America"
"Na26","1","4","5","0","0","2","1","7","6","9","1","10","2","6","3","9","1","1","6","6","9","9","7","8","15","9","5","1","1","7",NA,"3","1","1","5",NA,"1","3","1","1","1","2","3","9","9","6","9","3","1","6","1","1","9","9","10","10","9","10","9","9","9","9","9","10","10","4","9","1","9","1","1","1","1","1","9","1","9","2","5","1","3","8","4",NA,NA,NA,NA,NA,NA,NA,"5","1","atha1245","Alaska-Oregon"
"Na27","1","5","4","0","0","1","8","2","2","9","1","1","2","2","4","9","1","1","4","4","9","9",NA,NA,NA,NA,NA,"1","1","3",NA,"3","1","2","5","5","1","2","1","1","1","3","3","9","9","6","9","8","1",NA,"1","1","9","9","10","10","9","10","9","9",NA,"9","9","10","10","2","9","1","9","4","3","2","4",NA,NA,"3","1","4","5","2","3","8","4",NA,NA,NA,NA,NA,NA,NA,"5","1","atha1245","Oceania"
"Na28","1","5","4","0","0","2","8","5","3","9","1","10","9","11",NA,NA,"1","1","1","1","1","9","12","5","15","9","4","1","1","2",NA,"2","1","4","5",NA,"1",NA,"1","1","1","3","6","9","9","6","9","8",NA,NA,"1","1","9","9","10","10","9","10","9",NA,NA,"9","9","10","10","1","9","1","9","1","1","7","5","1","9",NA,NA,NA,"2","2","11","4","8",NA,NA,NA,NA,NA,NA,NA,"2","1","atha1245","Alaska-Oregon"
"Na3","0","4","6","0","0","2","8","1","1","6","2","6","1","10","1","9","1","1","1","1","1","9","12","5","15","9","3","1","1","2","1","2","1","1","5","2","1","1","1","1","1","2","6","9","9","6","9","1","1","6","1","2","9","9","10","10","9","10","9","9","9","9","9","10","10","1","9","1","9","1","1","9","9","1","9","5","1","5","2","2","11","2","10","3","2","11","8","5",NA,NA,"4","2","eski1264","Alaska-Oregon"
"Na30","0","6","4","0","0","6","8","2","2","9","1","10","9","11","3","9","1","1","1","1","1","9","8","7","15","9","4","1","1","2","1","2","1","1","5","2","1","1","1","1","1","3","6","9","9","6","9","1","6",NA,"1","1","9","9","10","10","9","10","9","9",NA,"9","9","10","10","1","9","1","9","1","1","7","5","1","9","6","1","6","2","2","11","4","8",NA,NA,NA,NA,NA,NA,NA,NA,"1","atha1245","E North America"
"Na31","2","5","3","0","0","6","8","7","2","11","2","11","1","10","3","9","1","1","1","1","1","9","10","1","15","9",NA,"1","1","2",NA,"2","1","1","5",NA,"1","1","1","1","1","3","6","9","9","6","9","1","6","6","1","4","9","9","10","10","9","10","9","9","9","9","9","10","10","1","9","1","9","1","1","7","5",NA,NA,"1","9","4","2","2","11","4","5","3","1","11","2","4",NA,NA,"7","2","algi1248","E North America"
"Na32","2","6","2","0","0","2","8","8","2","10","1","10","9","11","3","9","1","1","1","1","1","9","1","3","2","2","5","1","1","2","3","3","1","1","5","3","1","1","1","1","1","3","6","9","9","6","9","2","4","6","1","4","9","9","10","10","9","10","9","9","9","9","9","10","10","1","9","1","9","1","1","1","1","7","4","7","4","2","2","2","11","4","4","2","2","11","4","5",NA,NA,"1","2","algi1248","E North America"
"Na33","2","4","4","0","0","6","8","7","2","12","2","12","3","9","3","9","4","4","1","1","9","9","1","3","1","1","5","1","1","2","2","3","1","1","5","5","1","1","1","1","1","8","1","9","9","6","9","2","6","6","1","2","9","9","10","10","9","10","9","9","9","9","9","10","10","1","9","1","9","1","1","9","9",NA,NA,NA,NA,NA,"2","2","11","4","4",NA,NA,NA,NA,NA,NA,NA,"5","2","algi1248","E North America"
"Na34","2","4","4","0","0","6","8","6","2","9","1","8","3","9","6","1","3","1","1","1","6","9","1","3","15","9","5","1","1","3","1","3","2",NA,NA,NA,"1","1","1","1","1","8","7","9","9","6","9","1","1",NA,"1","1","9","9","10","10","9","10","9","9",NA,"9","9","10","10","1","9","1","9","1","1",NA,NA,"7","4","7","1","6","5","2","3","8","4","2","2","11","2","4","2","59","5","1","algi1248","E North America"
"Na35","2","5","3","0","0","6","8","7","2","9","2","12","3","9",NA,NA,"4","4","1","1","9","9","1","3","15","9","5","1","1","2","2","3","1","2","5",NA,"1","1","1","1","1","3","1","9","9","6","9","9","6","6","1","2","9","9","10","10","9","10","10","9","9","9","9","10","10","1","9","1","9","1","1","1","1",NA,NA,"1","9",NA,"2","2","11","4","8","5","2","11","5","4",NA,NA,"1","1","algi1248","E North America"
"Na36","2","2","4","0","2","6","8","7","2","9","2","6","9","11","3","9","4","4","1","1","9","9","1","3","1","1","5","3","6","2","2","3","1","1","5",NA,"1","1","1","1","1","2","1","9","9","6","9","2","5","6","1","5","9","5","10","10","9","10","9","9","9","9","9","10","9","1","9","1","9","1","1","1","1",NA,NA,NA,NA,"2","3","2","7","2","4","5","2","11","8","4",NA,NA,"7","1","algi1248","E North America"
"Na37","3","4","3","0","0","1","8","7","2","9","2","2","9","11","3","9","4","4","1","1","9","9","1","3","1","1","5","1","1","2","2","3","1","1","5",NA,"1","1","1","1","1","3","1","9","9","6","9","1","6","5","1","4","9","9","10","10","9","10","9","9","9","9","9","10","10","1","9","1","9","1","1","9","9","4","2","5","1","4","2","2","11","4","5",NA,NA,NA,NA,NA,NA,NA,NA,"1","algi1248","E North America"
"Na38","3","3","4","0","0","6","8","7","2","10","1","10","9","11","4","9","4","4","1","1","9","9","1","3","15","9","5","1","1","3","2","3","1","2","5","2","1","1","1","1","1","2","1","9","9","8","6","8","6","5","1","2","9","9","10","10","9","9","9","9","9","9","9","10","10","1","9","1","9","1","1","1","1",NA,NA,"1","9","2","2","2","11","4","4","3","2","11","5","4",NA,NA,"1","2","algi1248","E North America"
"Na39","3","3","4","0","0","2","8","2","2","9","2","12","3","9","6","1","4","4","1","1","9","9","1","3","1","1","5","1","1","2","2","2","1","1","5",NA,"1","1","1","1","1","2","1","9","9","6","9","4",NA,"5","1","2","9","9","10","10","9","10","9",NA,"9","9","9","10","10","1","9","1","9","1","1","1","1","1","9",NA,NA,"2","5","2","11","8","7","2","2","11","4","4",NA,NA,"1","1","algi1248","E North America"
"Na4","1","4","5","0","0","2","8","8","1","5","3","5","9","11","2","9","1","1","6","6","9","9","6","4","5","2","1","1","1","2","2","2","1","1","5","3","1",NA,"1","1","1","2","3","9","9","6","9","1","1","6","1","4","9","9","10","10","9","10","9","9","9","9","9","10","10","1","9","1","9","1","1","9","9",NA,NA,"7","1","6","2","2","11","4","9","5","2","11","8","8","1","99","5","2","atha1245","Alaska-Oregon"
"Na41","1","5","4","0","0","2","8","2","2","9","1","10","9","11","3","9","1","1","1","1","1","9","7","8","15","9","4","1","1","2","1","2","2","2","5","4","1","1","1","1","1","3","6","9","6","8","9","2","1",NA,"1","2","9","9","10","9","9","10","9","9",NA,"9","9","10","10","1","9","1","9","1","1","1","1",NA,NA,NA,NA,"2","2","2","11","4","4",NA,NA,NA,NA,NA,NA,NA,"5","1","algi1248","E North America"
"Na43","0","4","6","0","0","6","8","7","2","12","2","12","3","9","3","9","1","1","1","1","2","9","10","1","15","9",NA,"1","1","2","1","3","1","1",NA,NA,"1","1","1","1","1","2","6","9","9","6",NA,"8",NA,"9","1","2","9","9","10","10","9",NA,"9",NA,"10","9","9","10","10","1","9","1","9","1","1",NA,NA,NA,NA,NA,NA,NA,"2","2","11","2","10","5","2","11",NA,"5",NA,NA,NA,"2","eski1264","E North America"
"Na5","1","7","2","0","0","6","5","7","2","2","2","2","9","11","3","9","1","1","1","1","1","9","1","3","1","1","5","1","1","2","1","2","1","2",NA,NA,"1","1","1","1","1","3","6","9","9","6","9","1","6","6","1",NA,"9","9","10","10","9","10","9","9","9","9",NA,"10","10","1","9","1","9","1","1","4","5","1","9","7","1","6","2","2","11","4","5",NA,NA,NA,NA,NA,"2","59",NA,"2","algi1248","E North America"
"Na6","1","3","6","0","0","6","8","7","2","9","1","10","2","6","3","9","1","1","1","1","6","9","10","1","15","9","5","1","1","3",NA,"3","1","1","2",NA,"1","2","1","1","1","2","4","9","9","5","6","1","2","6","1","2","9","9","10","10","9","9","9","9","9","9","9","10","10","2","9","1","9","1","1","9","9","1","9","7","1",NA,"5","1","3","9","9",NA,NA,NA,NA,NA,"2","59","5","1","eski1264","Alaska-Oregon"
"Na7","1","3","6","0","0","2","8","2","2","9","2","12","3","9","3","9","1","1","1","1","6","9","1","3","1","1","5","1","1","2","2","3","1","1","5",NA,"1","1","1","1","1","2","4","9","9","6","9","1","3","6","1","2","9","9","10","10","9","10","9","9","9","9","9","10","10","1","9","1","9","1","1","7","5","7","1","7","1",NA,"2","1","11","4","9","2","2","11","4","4","2","59",NA,"1","algi1248","E North America"
"Na8","1","4","5","0","0","6","8","2","2","11","2","11","1","10","3","9","1","1","1","1","1","9","12","5","15","9","4","1","1","2",NA,"2","1","2","2",NA,"1",NA,"1","1","1","2","6","9","9","6","6","2","2","6","1","2","9","9","10","10","9","9","9","9","9","9","9","10","10","2","9","1","9","1","1","9","9","1","9","7","1","3","5","1","3","2","9","5","2","4","8","4",NA,NA,"5","2","atha1245","Alaska-Oregon"
"Na9","1","3","6","0","0","2","8","8","6","9","1","10","9","11","3","9","1","1","1","1","6","9","10","1","9","2","5","1","1","7","3","3","1","2","5","3","1","1","1","1","1","2","4","9","9","6","9","8",NA,"6","1","1","9","9","10","10","9","10","9",NA,"9","9","9","10","10","4","9","1","9","4","3","1","1","1","9","5","1","3","5","1","11","5","9",NA,NA,NA,NA,NA,NA,NA,"5","1","eski1264","N Coast Asia"
"Nb1","2","2","6","0","0","2","8","8","2","9","1","1","9","11","6","1","1","1","6","6","9","9","1","3","3","3","1","1","1","7",NA,"3","1","1","5","6","1","3","1","1","1","2","3","9","6","6","9","1","1","6","1","1","9","9","10","9","9","10","9","9","9","9","9","10","10","4","9","1","9","4","2","2","4","3","4","3","4","4","5","1","3","8","3",NA,NA,NA,NA,NA,"2","25","4","1","haid1248","Alaska-Oregon"
"Nb10","1","4","5","0","0","2","8","7","6","9","2","12","3","9","3","9","1","1","1","1","4","9","7","8","15","9","4","1","1","3",NA,"3","1","1","5",NA,"1","1","1","1","1","2","5","9",NA,NA,"9",NA,NA,"6","1","2","9","9","10",NA,NA,"10",NA,NA,"9","9","9","10","10","4","9","1","9","4","3","1","1",NA,NA,NA,NA,"3","2","1","11","4","7","5",NA,"3","8","9",NA,NA,"8","1","atha1245","Alaska-Oregon"
"Nb11","2","2","6","0","0","4","8","7","2","12","2","12","3","9","4","9","1","1","1","1","1","9","7","8","15","9","4","1","1","3",NA,"3","2","1","5",NA,"1","1","1","1","1","2","6","9","5","1","9","1","1","6","1","2","9","9","10","9","9","10","9","9","9","9","9","10","10","4","9","1","9","4","3","1","1",NA,NA,"4","1","2","5","2","3","8","3",NA,NA,NA,NA,NA,NA,NA,"1","2","waka1280","Alaska-Oregon"
