,imputed_semantic_domain,l1,l2,Unnamed: 0,overlap,p,rho
4292,Modern world,ru,it,280465.5,11.0,0.321452412841,0.425577566777
4293,Modern world,ru,ja,281200.5,6.375,0.471615897544,0.0585670946292
4294,Modern world,ru,ka,281880.25,9.125,0.430488630232,0.134899726384
4295,Modern world,ru,kk,282597.625,8.625,0.454997014598,-0.13269116601
4296,Modern world,ru,la,283328.75,5.875,0.540545160633,0.123923435647
4297,Modern world,ru,lt,284082.75,12.375,0.543371457444,0.168661832463
4298,Modern world,ru,nl,284868.75,10.625,0.191047776308,0.407850241174
4299,Modern world,ru,no,285670.285714,7.71428571429,0.373165782612,0.233492582232
4300,Modern world,ru,pt,286464.375,10.5,0.414981294451,0.257689871887
4301,Modern world,ru,ro,287254.875,11.125,0.394557675989,0.330607847365
4302,Modern world,sk,be,288022.0,10.4285714286,0.313182271392,0.155037458313
4303,Modern world,sk,ca,288718.166667,9.0,0.778383714012,-0.0548901404296
4304,Modern world,sk,cs,289471.857143,15.4285714286,0.238954655822,0.346564796705
4305,Modern world,sk,da,290241.857143,9.14285714286,0.168768307261,0.640002500012
4306,Modern world,sk,de,291001.714286,10.1428571429,0.337640191138,-0.0570380357093
4307,Modern world,sk,en,291788.142857,7.42857142857,0.494911670675,0.226111389681
4308,Modern world,sk,es,292555.142857,8.57142857143,0.39604831174,-0.0201811430489
4309,Modern world,sk,eu,293327.0,8.33333333333,0.163006359742,0.16375471121
4310,Modern world,sk,fr,294011.571429,8.42857142857,0.369604576185,0.307283666347
4311,Modern world,sk,he,294745.0,6.4,0.104339635512,0.56741723922
4312,Modern world,sk,it,295457.4,8.8,0.224395036855,0.309773375554
4313,Modern world,sk,ja,296153.857143,3.85714285714,0.256631214768,-0.165711992739
4314,Modern world,sk,ka,296783.142857,8.57142857143,0.321193045907,0.323549694817
4315,Modern world,sk,kk,297503.0,6.66666666667,0.484948922141,0.073544335181
4316,Modern world,sk,la,298184.4,6.8,0.271787161789,0.245788947482
4317,Modern world,sk,lt,298902.142857,9.42857142857,0.23927198945,0.193337594733
4318,Modern world,sk,nl,299660.0,8.71428571429,0.334315244057,0.0123992760162
4319,Modern world,sk,no,300417.333333,7.0,0.325048448125,0.0582255278157
4320,Modern world,sk,pl,301180.714286,13.1428571429,0.539429990603,0.24542670664
4321,Modern world,sk,pt,301929.0,9.28571428571,0.494546119538,0.244776166275
4322,Modern world,sk,ro,302686.571429,10.1428571429,0.357142276095,0.327795209685
4323,Modern world,sk,ru,303436.714286,10.4285714286,0.338557627182,0.329383373763
4324,Motion,be,es,480.804347826,9.5,0.367794128522,0.276500972431
4325,Motion,bg,be,1167.5,7.23333333333,0.268846355324,0.233215396334
4326,Motion,bg,ca,1850.22580645,6.87096774194,0.335497878299,0.315615463375
4327,Motion,bg,cs,2510.14814815,8.48148148148,0.350584238835,0.330157390122
4328,Motion,bg,da,3264.03225806,7.77419354839,0.269076852905,0.26289968769
4329,Motion,bg,de,3977.75,7.9375,0.371681783568,0.21599508462
4330,Motion,bg,en,4701.72727273,6.57575757576,0.344122555747,0.396768124419
4331,Motion,bg,es,5423.96875,6.8125,0.285299619862,0.246353694137
4332,Motion,bg,eu,6096.28571429,7.28571428571,0.489676301978,0.159218440508
4333,Motion,bg,fr,6792.78125,7.0625,0.398080338106,0.125989265448
4334,Motion,bg,he,7460.68965517,7.20689655172,0.364809617087,0.127037500929
4335,Motion,bg,hr,8083.52,7.36,0.310212862562,0.368972990536
4336,Motion,bg,it,8814.34375,7.28125,0.41456247394,0.223364449022
4337,Motion,bg,ja,9459.73333333,6.86666666667,0.281386559697,0.0963481767936
4338,Motion,bg,ka,10073.7916667,7.45833333333,0.317339151092,0.297858452371
4339,Motion,bg,kk,10710.1153846,5.80769230769,0.405544783069,0.0580314763515
4340,Motion,bg,la,11418.5714286,5.64285714286,0.376355257938,0.143928175418
4341,Motion,bg,lt,12102.3333333,6.7,0.404163086674,0.11182271129
4342,Motion,bg,nl,12818.0,7.33333333333,0.347627094481,0.225136173609
4343,Motion,bg,no,13553.4137931,7.27586206897,0.417763559742,0.371449598135
4344,Motion,bg,pl,14201.8888889,9.07407407407,0.480423956948,0.214865364162
4345,Motion,bg,pt,14925.59375,7.0,0.339774530508,0.345752778772
4346,Motion,bg,ro,15617.6,8.1,0.414412549099,0.267164906004
4347,Motion,bg,ru,16335.96875,9.5,0.330295331817,0.319742658931
4348,Motion,bg,sk,17035.8387097,6.38709677419,0.314558490374,0.214056170121
4349,Motion,ca,be,17759.7857143,9.33333333333,0.327097612411,0.282351722634
4350,Motion,ca,es,18558.9322034,15.0338983051,0.164013936331,0.553191257753
4351,Motion,ca,eu,19331.0638298,8.34042553191,0.294126902886,0.389924434063
4352,Motion,ca,he,20026.8163265,7.22448979592,0.363273842336,0.301593703832
4353,Motion,ca,it,20772.1071429,12.1607142857,0.270747176841,0.430386010568
4354,Motion,ca,ja,21499.9622642,5.64150943396,0.327996596067,0.238579233643
4355,Motion,ca,ka,22125.4054054,7.10810810811,0.355997459808,0.361278733654
4356,Motion,ca,kk,22825.88,7.26,0.379622505667,0.346289456859
4357,Motion,ca,pt,23620.4833333,13.1166666667,0.173163350647,0.489081875944
4358,Motion,ca,ro,24416.5192308,9.34615384615,0.353381900464,0.314778736097
4359,Motion,cs,be,25112.7777778,9.88888888889,0.405646972907,0.317439085795
4360,Motion,cs,ca,25863.0,9.08888888889,0.314070102208,0.268983783964
4361,Motion,cs,da,26633.3255814,9.37209302326,0.302891516168,0.326932484622
4362,Motion,cs,de,27417.9555556,10.8222222222,0.471283629563,0.194308161573
4363,Motion,cs,en,28213.4347826,8.67391304348,0.357387830286,0.293625208196
4364,Motion,cs,es,28986.5333333,9.08888888889,0.32990057672,0.331864960045
4365,Motion,cs,eu,29727.9428571,7.45714285714,0.507593751858,0.11632462879
4366,Motion,cs,fr,30464.6222222,10.3333333333,0.373279023222,0.253774760258
4367,Motion,cs,he,31177.7179487,7.89743589744,0.438423729442,0.224073701374
4368,Motion,cs,it,31902.195122,8.48780487805,0.377188794524,0.280793708998
4369,Motion,cs,ja,32586.7105263,6.13157894737,0.399265801068,0.294189125914
4370,Motion,cs,ka,33230.03125,8.75,0.41374130244,0.268205295962
4371,Motion,cs,kk,33937.9736842,6.86842105263,0.35701610551,0.323185927286
4372,Motion,cs,la,34646.4102564,7.38461538462,0.457660886435,0.122877583557
4373,Motion,cs,lt,35398.0697674,8.3023255814,0.479554677084,0.156901377103
4374,Motion,cs,nl,36172.7333333,9.51111111111,0.337687424073,0.329173234245
4375,Motion,cs,no,36969.4444444,9.53333333333,0.331493344776,0.339618715992
4376,Motion,cs,pl,37694.7222222,12.8055555556,0.219170369724,0.364727425958
4377,Motion,cs,pt,38473.6,8.95555555556,0.377390315819,0.348854414343
4378,Motion,cs,ro,39245.7111111,8.08888888889,0.402238492533,0.166781052085
4379,Motion,cs,ru,39975.925,13.075,0.198695344638,0.488920748133
4380,Motion,da,be,40743.1,8.025,0.354688126827,0.270280248979
4381,Motion,da,ca,41551.3166667,8.45,0.374063106369,0.211287755647
4382,Motion,da,de,42409.734375,11.21875,0.378650994944,0.199488433447
4383,Motion,da,en,43281.953125,9.875,0.354137622911,0.316298739336
4384,Motion,da,es,44153.8965517,9.34482758621,0.400816939888,0.26030138984
4385,Motion,da,eu,44947.5,6.80434782609,0.354201524782,0.299705960926
4386,Motion,da,fr,45765.828125,9.15625,0.404872014651,0.163829574696
4387,Motion,da,he,46553.8627451,6.88235294118,0.460842377911,0.17435436217
4388,Motion,da,it,47320.0,9.51785714286,0.367818838913,0.284866927756
4389,Motion,da,ja,48081.2678571,5.44642857143,0.474274876586,0.143013712789
4390,Motion,da,ka,48759.4545455,7.42424242424,0.450774139541,0.044160977824
4391,Motion,da,kk,49507.4489796,6.77551020408,0.337370210371,0.284314447164
4392,Motion,da,la,50256.375,5.65,0.293025659912,0.224202966335
4393,Motion,da,nl,51084.5806452,11.3225806452,0.383994867869,0.189781435874
4394,Motion,da,pt,51937.9016393,10.0,0.399141979961,0.216896634575
4395,Motion,da,ro,52742.2222222,9.18518518519,0.424246965668,0.202721529626
4396,Motion,de,be,53508.0,8.88372093023,0.482315871609,0.171324583534
4397,Motion,de,ca,54347.7627119,9.49152542373,0.414047511919,0.26102733697
4398,Motion,de,en,55201.6875,9.71875,0.393327023002,0.23509146127
4399,Motion,de,es,56094.1967213,10.5409836066,0.354048190553,0.328093839509
4400,Motion,de,eu,56921.0408163,7.65306122449,0.43769773213,0.18499757319
4401,Motion,de,fr,57783.4,10.2769230769,0.421981429207,0.13112660745
4402,Motion,de,he,58596.0943396,7.88679245283,0.334831271157,0.24702484434
4403,Motion,de,it,59411.4827586,9.81034482759,0.365046037909,0.239452886018
4404,Motion,de,ja,60177.5471698,5.60377358491,0.357911419065,0.177121555438
4405,Motion,de,ka,60871.972973,8.10810810811,0.374749858626,0.191668304911
4406,Motion,de,kk,61663.7,7.8,0.400157079538,0.219911199797
4407,Motion,de,la,62424.375,5.75,0.413980650653,0.0350841342469
4408,Motion,de,nl,63306.4029851,13.0597014925,0.253076945651,0.311089151218
4409,Motion,de,pt,64203.5384615,10.0769230769,0.335260985825,0.225853786524
4410,Motion,de,ro,65055.2545455,8.54545454545,0.33793895256,0.169186715331
4411,Motion,en,be,65840.8604651,8.23255813953,0.422852102632,0.20291408704
4412,Motion,en,ca,66635.890625,8.5625,0.345156968872,0.190985317331
4413,Motion,en,es,67501.2307692,9.73846153846,0.35721035987,0.254156924373
4414,Motion,en,eu,68301.3076923,6.07692307692,0.284114255659,0.288038232851
4415,Motion,en,fr,69153.6567164,9.26865671642,0.396084224159,0.159271458706
4416,Motion,en,he,69961.6101695,7.89830508475,0.309337911194,0.242301165112
4417,Motion,en,it,70770.7333333,9.23333333333,0.428947284034,0.189455386971
4418,Motion,en,ja,71571.7857143,5.69642857143,0.381365312614,0.179788092797
4419,Motion,en,ka,72240.6410256,7.41025641026,0.445383682735,0.116628622162
4420,Motion,en,kk,73010.4727273,6.25454545455,0.440223647271,0.330294938944
4421,Motion,en,la,73783.7659574,6.10638297872,0.333156006294,0.294093235899
4422,Motion,en,pt,74594.3283582,9.79104477612,0.378316480995,0.107501569106
4423,Motion,en,ro,75438.1272727,9.03636363636,0.353942054393,0.181420693913
4424,Motion,en,ru,76244.7924528,8.81132075472,0.354881324894,0.137007661352
4425,Motion,eu,be,76967.6764706,5.85294117647,0.352674457883,0.371632970937
4426,Motion,eu,es,77729.4444444,7.33333333333,0.277684315358,0.441504513398
4427,Motion,eu,he,78443.673913,6.80434782609,0.40429068531,0.419737090074
4428,Motion,fi,be,79165.2619048,9.14285714286,0.34523026679,0.312375364244
4429,Motion,fi,bg,79856.0357143,7.67857142857,0.469184693365,0.302043153571
4430,Motion,fi,ca,80644.6181818,9.67272727273,0.38504800835,0.276365976079
4431,Motion,fi,cs,81392.097561,9.82926829268,0.396328181397,0.203301935481
4432,Motion,fi,da,82232.6607143,9.67857142857,0.296289012119,0.264413935921
4433,Motion,fi,de,83072.8421053,9.57894736842,0.445480771051,0.190312800249
4434,Motion,fi,en,83933.8245614,8.80701754386,0.334209625537,0.261510690824
4435,Motion,fi,es,84757.9464286,11.0892857143,0.253825750103,0.326155569628
4436,Motion,fi,eu,85541.5106383,7.12765957447,0.34435881738,0.271906078645
4437,Motion,fi,fr,86370.4067797,9.93220338983,0.425176833015,0.164118325585
4438,Motion,fi,he,87124.22,7.64,0.416138075804,0.264759959523
4439,Motion,fi,hi,87877.0196078,8.07843137255,0.37005012961,0.166579874289
4440,Motion,fi,hr,88575.1190476,9.11904761905,0.371827503139,0.262089616044
4441,Motion,fi,hu,89365.4081633,8.75510204082,0.361601520451,0.324113242507
4442,Motion,fi,hy,90141.9615385,9.19230769231,0.31006779327,0.265861855339
4443,Motion,fi,it,90915.9074074,9.74074074074,0.358444994437,0.286527646328
4444,Motion,fi,ja,91674.9387755,5.4693877551,0.463976737352,0.0846267922097
4445,Motion,fi,ka,92340.0540541,8.7027027027,0.312524272468,0.27204358615
4446,Motion,fi,kk,93084.4583333,7.95833333333,0.353202677645,0.323564683518
4447,Motion,fi,la,93818.7777778,6.91111111111,0.421623655265,0.121343745437
4448,Motion,fi,lt,94611.12,9.78,0.35349150906,0.213692729711
4449,Motion,fi,nl,95455.6896552,9.8275862069,0.408230322122,0.171613174969
4450,Motion,fi,no,96285.6666667,9.7037037037,0.337609239931,0.30764179086
4451,Motion,fi,pl,97033.0789474,9.60526315789,0.324891371714,0.267209429676
4452,Motion,fi,pt,97851.7192982,10.0526315789,0.322528936888,0.308095143918
4453,Motion,fi,ro,98655.7755102,9.30612244898,0.423955108794,0.290192884113
4454,Motion,fi,ru,99444.6470588,10.6666666667,0.274264148025,0.365370910899
4455,Motion,fi,sk,100219.659574,8.51063829787,0.408169600854,0.245044700831
4456,Motion,fr,be,100977.372093,8.74418604651,0.403173614779,0.117518334887
4457,Motion,fr,ca,101790.380952,12.0476190476,0.346841861794,0.311858590379
4458,Motion,fr,es,102652.079365,13.3492063492,0.279589098195,0.348657461769
4459,Motion,fr,eu,103454.365385,7.48076923077,0.338937145628,0.335224896175
4460,Motion,fr,he,104210.763636,8.30909090909,0.371179123007,0.286664708711
4461,Motion,fr,it,104992.793103,12.8275862069,0.234108676765,0.417716655889
4462,Motion,fr,ja,105750.716981,5.66037735849,0.332587728847,0.319448150007
4463,Motion,fr,ka,106428.972973,7.51351351351,0.356964127651,0.137310120782
4464,Motion,fr,kk,107163.703704,7.0,0.376809850939,0.254240557342
4465,Motion,fr,pt,108007.796875,14.015625,0.208410493062,0.45299325421
4466,Motion,fr,ro,108840.055556,10.3148148148,0.27717885258,0.321811075954
4467,Motion,he,be,109564.871795,7.20512820513,0.445937820412,0.279997737183
4468,Motion,he,es,110307.333333,8.44444444444,0.358399613994,0.293140937713
4469,Motion,hi,be,111005.325,7.75,0.407448308551,0.14432199564
4470,Motion,hi,bg,111618.423077,7.80769230769,0.36179719694,0.222312310498
4471,Motion,hi,ca,112350.510204,6.85714285714,0.362065116922,0.217192609273
4472,Motion,hi,cs,113010.794872,7.23076923077,0.464921600626,-0.0833988172845
4473,Motion,hi,da,113770.313725,7.27450980392,0.432020531364,0.116586193512
4474,Motion,hi,de,114514.0,7.05660377358,0.338049414185,0.170625597808
4475,Motion,hi,en,115268.649123,6.9298245614,0.457337619207,0.0645249758225
4476,Motion,hi,es,116009.818182,8.10909090909,0.421575158439,0.187867038452
4477,Motion,hi,eu,116711.933333,5.53333333333,0.292408738785,0.239797341989
4478,Motion,hi,fr,117430.0,8.83928571429,0.299620484063,0.21784951547
4479,Motion,hi,he,118096.568182,7.20454545455,0.375450945389,0.0810200654337
4480,Motion,hi,hr,118735.333333,7.61538461538,0.448134202056,0.110122349976
4481,Motion,hi,hy,119414.02,7.82,0.429821205042,0.255286077894
4482,Motion,hi,it,120126.291667,9.41666666667,0.354741507566,0.267083303222
4483,Motion,hi,ja,120766.731707,5.39024390244,0.321913402488,0.111285055444
4484,Motion,hi,ka,121376.147059,7.20588235294,0.298447245269,0.177936984141
4485,Motion,hi,kk,122058.755556,6.51111111111,0.390986948454,0.171478645869
4486,Motion,hi,la,122723.560976,6.21951219512,0.337528046774,0.168666602016
4487,Motion,hi,lt,123405.511111,6.93333333333,0.382977133489,0.244174364758
4488,Motion,hi,nl,124145.509434,6.98113207547,0.325896188031,0.174281934193
4489,Motion,hi,no,124886.5625,6.91666666667,0.453439246077,0.170185029136
4490,Motion,hi,pl,125532.052632,7.0,0.396036517844,0.22179805127
4491,Motion,hi,pt,126275.0,7.84905660377,0.362302606948,0.269707421626
4492,Motion,hi,ro,126975.568182,8.29545454545,0.298992872319,0.303028787656
4493,Motion,hi,ru,127677.217391,8.78260869565,0.372142566892,0.226801767478
4494,Motion,hi,sk,128361.142857,7.30952380952,0.398343508831,0.0446772104159
4495,Motion,hr,be,129021.657143,10.8,0.380858938873,0.223725508733
4496,Motion,hr,ca,129743.666667,9.38095238095,0.323627150859,0.319267975245
4497,Motion,hr,cs,130462.5,11.3333333333,0.286999072476,0.271366043638
4498,Motion,hr,da,131222.0,8.65853658537,0.316165483321,0.255448676088
4499,Motion,hr,de,131993.97561,9.43902439024,0.414722089659,0.16837192108
4500,Motion,hr,en,132765.790698,7.83720930233,0.395850985998,0.246599562453
4501,Motion,hr,es,133525.636364,9.09090909091,0.435856354394,0.259910000177
4502,Motion,hr,eu,134241.771429,6.94285714286,0.452357041198,0.279880187388
4503,Motion,hr,fr,134976.813953,8.46511627907,0.370005102864,0.391478982779
4504,Motion,hr,he,135668.945946,7.89189189189,0.403946451833,0.330034369205
4505,Motion,hr,it,136383.825,8.025,0.320227802245,0.287135353021
4506,Motion,hr,ja,137060.228571,4.2,0.404167279384,0.0291086237893
4507,Motion,hr,ka,137668.142857,7.64285714286,0.361794263401,0.110508731042
4508,Motion,hr,kk,138355.472222,6.77777777778,0.377892597209,0.320634443729
4509,Motion,hr,la,139072.432432,7.40540540541,0.504829458086,0.111405805944
4510,Motion,hr,lt,139799.243243,8.59459459459,0.461872466475,0.163746826409
4511,Motion,hr,nl,140559.619048,8.95238095238,0.408425768813,0.257805250668
4512,Motion,hr,no,141313.547619,8.97619047619,0.386302463648,0.269127639506
4513,Motion,hr,pl,142033.228571,12.4285714286,0.336085559048,0.213387304328
4514,Motion,hr,pt,142806.571429,9.52380952381,0.317269736135,0.41882340599
4515,Motion,hr,ro,143557.7,7.85,0.409563700755,0.28616310138
4516,Motion,hr,ru,144282.225,12.25,0.308548735606,0.272634656219
4517,Motion,hr,sk,145029.473684,10.4473684211,0.259847112044,0.425341979246
4518,Motion,hu,be,145762.921053,7.52631578947,0.3851959017,0.0998875528043
4519,Motion,hu,bg,146454.068966,6.68965517241,0.494301673656,0.189680731296
4520,Motion,hu,ca,147222.431818,7.13636363636,0.328448091351,0.365621930745
4521,Motion,hu,cs,147962.051282,6.82051282051,0.411399276976,0.123528607173
4522,Motion,hu,da,148768.543478,7.60869565217,0.377866677038,0.247547900203
4523,Motion,hu,de,149591.039216,8.90196078431,0.392427315597,0.253661851322
4524,Motion,hu,en,150420.611111,6.68518518519,0.457972373317,0.124115572558
4525,Motion,hu,es,151235.38,9.16,0.298092813416,0.204013437541
4526,Motion,hu,eu,151998.631579,6.78947368421,0.358033458475,0.232406346797
4527,Motion,hu,fr,152773.4,7.52,0.419952054056,0.254086624448
4528,Motion,hu,he,153520.204082,7.79591836735,0.437487864835,0.189527026005
4529,Motion,hu,hi,154229.840909,7.06818181818,0.390276445514,0.292181160065
4530,Motion,hu,hr,154913.564103,6.64102564103,0.394259201138,0.0864230514416
4531,Motion,hu,hy,155662.478261,7.82608695652,0.35329045263,0.244770100072
4532,Motion,hu,it,156440.680851,9.51063829787,0.313440504276,0.239882772405
4533,Motion,hu,ja,157169.045455,5.79545454545,0.386844374764,0.278306169396
4534,Motion,hu,ka,157830.028571,8.17142857143,0.354920876327,0.172218300671
4535,Motion,hu,kk,158584.3125,6.1875,0.348957802053,0.281128090707
4536,Motion,hu,la,159311.5,5.93181818182,0.328867870568,0.179706071693
4537,Motion,hu,lt,160079.354167,7.35416666667,0.355306352327,0.189150196174
4538,Motion,hu,nl,160899.259259,7.53703703704,0.408175826013,0.249268673966
