Longitude,Latitude,Time,Precipitation
81.25E,58.75S,Sep 1960,58.0238
83.75E,58.75S,Sep 1960,60.61603
86.25E,58.75S,Sep 1960,66.36423
88.75E,58.75S,Sep 1960,70.11797
91.25E,58.75S,Sep 1960,68.55357
93.75E,58.75S,Sep 1960,65.47375
96.25E,58.75S,Sep 1960,65.4895
98.75E,58.75S,Sep 1960,66.76355
101.25E,58.75S,Sep 1960,66.31464
103.75E,58.75S,Sep 1960,65.0364
106.25E,58.75S,Sep 1960,65.36279
108.75E,58.75S,Sep 1960,67.75427
111.25E,58.75S,Sep 1960,70.48344
113.75E,58.75S,Sep 1960,72.01376
116.25E,58.75S,Sep 1960,72.76088
118.75E,58.75S,Sep 1960,72.96629
121.25E,58.75S,Sep 1960,73.02731
123.75E,58.75S,Sep 1960,71.98115
126.25E,58.75S,Sep 1960,68.74521
128.75E,58.75S,Sep 1960,67.14384
131.25E,58.75S,Sep 1960,68.1503
133.75E,58.75S,Sep 1960,69.77434
136.25E,58.75S,Sep 1960,70.44876
138.75E,58.75S,Sep 1960,70.2748
141.25E,58.75S,Sep 1960,70.95457
143.75E,58.75S,Sep 1960,72.07227
146.25E,58.75S,Sep 1960,71.92178
148.75E,58.75S,Sep 1960,70.32223
151.25E,58.75S,Sep 1960,71.12314
153.75E,58.75S,Sep 1960,73.95554
156.25E,58.75S,Sep 1960,74.99136
158.75E,58.75S,Sep 1960,72.43739
161.25E,58.75S,Sep 1960,68.26983
163.75E,58.75S,Sep 1960,69.07485
166.25E,58.75S,Sep 1960,74.61324
168.75E,58.75S,Sep 1960,77.47893
171.25E,58.75S,Sep 1960,73.73418
173.75E,58.75S,Sep 1960,66.85374
176.25E,58.75S,Sep 1960,62.94167
178.75E,58.75S,Sep 1960,64.15872
178.75W,58.75S,Sep 1960,65.76552
176.25W,58.75S,Sep 1960,64.0086
173.75W,58.75S,Sep 1960,62.56696
171.25W,58.75S,Sep 1960,62.14544
168.75W,58.75S,Sep 1960,61.54632
166.25W,58.75S,Sep 1960,62.1462
163.75W,58.75S,Sep 1960,63.01532
161.25W,58.75S,Sep 1960,62.56939
158.75W,58.75S,Sep 1960,62.62326
156.25W,58.75S,Sep 1960,64.88803
153.75W,58.75S,Sep 1960,65.01704
151.25W,58.75S,Sep 1960,60.26592
148.75W,58.75S,Sep 1960,56.07556
146.25W,58.75S,Sep 1960,56.98321
143.75W,58.75S,Sep 1960,58.88224
141.25W,58.75S,Sep 1960,57.70897
138.75W,58.75S,Sep 1960,55.84965
136.25W,58.75S,Sep 1960,55.72856
133.75W,58.75S,Sep 1960,57.04578
131.25W,58.75S,Sep 1960,58.92194
128.75W,58.75S,Sep 1960,59.60315
126.25W,58.75S,Sep 1960,60.00249
123.75W,58.75S,Sep 1960,61.59042
121.25W,58.75S,Sep 1960,61.36652
118.75W,58.75S,Sep 1960,60.95599
116.25W,58.75S,Sep 1960,60.6986
113.75W,58.75S,Sep 1960,57.88485
111.25W,58.75S,Sep 1960,57.07924
108.75W,58.75S,Sep 1960,58.83619
106.25W,58.75S,Sep 1960,57.96845
103.75W,58.75S,Sep 1960,55.59008
101.25W,58.75S,Sep 1960,56.05582
98.75W,58.75S,Sep 1960,58.43705
96.25W,58.75S,Sep 1960,59.29565
93.75W,58.75S,Sep 1960,57.97249
91.25W,58.75S,Sep 1960,56.15321
88.75W,58.75S,Sep 1960,57.30193
86.25W,58.75S,Sep 1960,60.30032
83.75W,58.75S,Sep 1960,61.69693
81.25W,58.75S,Sep 1960,61.13123
78.75W,58.75S,Sep 1960,61.12139
76.25W,58.75S,Sep 1960,64.17065
73.75W,58.75S,Sep 1960,64.67787
71.25W,58.75S,Sep 1960,60.02164
68.75W,58.75S,Sep 1960,55.63077
66.25W,58.75S,Sep 1960,55.42194
63.75W,58.75S,Sep 1960,57.59594
61.25W,58.75S,Sep 1960,57.22373
58.75W,58.75S,Sep 1960,53.5465
56.25W,58.75S,Sep 1960,48.79088
53.75W,58.75S,Sep 1960,46.28744
51.25W,58.75S,Sep 1960,47.68967
48.75W,58.75S,Sep 1960,50.03982
46.25W,58.75S,Sep 1960,50.3462
43.75W,58.75S,Sep 1960,49.20094
41.25W,58.75S,Sep 1960,48.20432
38.75W,58.75S,Sep 1960,47.99554
36.25W,58.75S,Sep 1960,47.94481
33.75W,58.75S,Sep 1960,46.63007
31.25W,58.75S,Sep 1960,44.40092
28.75W,58.75S,Sep 1960,43.29401
26.25W,58.75S,Sep 1960,44.29225
23.75W,58.75S,Sep 1960,45.91516
21.25W,58.75S,Sep 1960,46.24254
18.75W,58.75S,Sep 1960,45.34633
16.25W,58.75S,Sep 1960,44.93699
13.75W,58.75S,Sep 1960,45.82066
11.25W,58.75S,Sep 1960,46.48129
8.75W,58.75S,Sep 1960,45.90866
6.25W,58.75S,Sep 1960,45.93152
3.75W,58.75S,Sep 1960,48.38586
1.25W,58.75S,Sep 1960,51.05348
1.25E,56.25S,Sep 1960,56.81537
3.75E,56.25S,Sep 1960,56.86044
6.25E,56.25S,Sep 1960,58.00351
8.75E,56.25S,Sep 1960,59.39468
11.25E,56.25S,Sep 1960,59.11114
13.75E,56.25S,Sep 1960,57.17376
16.25E,56.25S,Sep 1960,55.64188
18.75E,56.25S,Sep 1960,55.55791
21.25E,56.25S,Sep 1960,55.97366
23.75E,56.25S,Sep 1960,55.76255
26.25E,56.25S,Sep 1960,55.032
28.75E,56.25S,Sep 1960,55.34966
31.25E,56.25S,Sep 1960,56.85164
33.75E,56.25S,Sep 1960,58.83477
36.25E,56.25S,Sep 1960,60.62512
38.75E,56.25S,Sep 1960,61.36518
41.25E,56.25S,Sep 1960,61.20034
43.75E,56.25S,Sep 1960,61.40276
46.25E,56.25S,Sep 1960,63.39421
48.75E,56.25S,Sep 1960,65.63158
51.25E,56.25S,Sep 1960,65.81898
53.75E,56.25S,Sep 1960,65.49982
56.25E,56.25S,Sep 1960,67.00191
58.75E,56.25S,Sep 1960,68.90849
61.25E,56.25S,Sep 1960,69.00333
63.75E,56.25S,Sep 1960,68.7234
66.25E,56.25S,Sep 1960,69.09961
68.75E,56.25S,Sep 1960,68.43245
71.25E,56.25S,Sep 1960,65.93533
73.75E,56.25S,Sep 1960,61.94995
76.25E,56.25S,Sep 1960,58.35014
78.75E,56.25S,Sep 1960,57.7569
81.25E,56.25S,Sep 1960,59.52649
83.75E,56.25S,Sep 1960,62.78534
86.25E,56.25S,Sep 1960,67.63801
88.75E,56.25S,Sep 1960,71.21896
91.25E,56.25S,Sep 1960,70.44116
93.75E,56.25S,Sep 1960,66.75417
96.25E,56.25S,Sep 1960,65.06148
98.75E,56.25S,Sep 1960,65.5941
101.25E,56.25S,Sep 1960,64.95521
103.75E,56.25S,Sep 1960,63.4738
106.25E,56.25S,Sep 1960,63.12689
108.75E,56.25S,Sep 1960,64.98093
111.25E,56.25S,Sep 1960,67.41054
113.75E,56.25S,Sep 1960,67.72093
116.25E,56.25S,Sep 1960,67.19778
118.75E,56.25S,Sep 1960,67.74371
121.25E,56.25S,Sep 1960,68.27119
123.75E,56.25S,Sep 1960,66.54547
126.25E,56.25S,Sep 1960,64.55135
128.75E,56.25S,Sep 1960,65.74203
131.25E,56.25S,Sep 1960,67.45285
133.75E,56.25S,Sep 1960,68.73135
136.25E,56.25S,Sep 1960,68.55203
138.75E,56.25S,Sep 1960,65.4527
141.25E,56.25S,Sep 1960,63.94588
143.75E,56.25S,Sep 1960,65.31899
146.25E,56.25S,Sep 1960,67.31378
148.75E,56.25S,Sep 1960,68.0828
151.25E,56.25S,Sep 1960,67.81946
153.75E,56.25S,Sep 1960,68.26671
156.25E,56.25S,Sep 1960,67.5961
158.75E,56.25S,Sep 1960,64.297
161.25E,56.25S,Sep 1960,61.32158
163.75E,56.25S,Sep 1960,62.20583
166.25E,56.25S,Sep 1960,66.23505
168.75E,56.25S,Sep 1960,68.41306
171.25E,56.25S,Sep 1960,65.72248
173.75E,56.25S,Sep 1960,60.80359
176.25E,56.25S,Sep 1960,57.76493
178.75E,56.25S,Sep 1960,58.96635
178.75W,56.25S,Sep 1960,61.03069
176.25W,56.25S,Sep 1960,60.86362
173.75W,56.25S,Sep 1960,59.94818
171.25W,56.25S,Sep 1960,56.94696
168.75W,56.25S,Sep 1960,54.0752
166.25W,56.25S,Sep 1960,55.41452
163.75W,56.25S,Sep 1960,58.84201
161.25W,56.25S,Sep 1960,59.69834
158.75W,56.25S,Sep 1960,57.56787
156.25W,56.25S,Sep 1960,55.61718
153.75W,56.25S,Sep 1960,54.91891
151.25W,56.25S,Sep 1960,54.7058
148.75W,56.25S,Sep 1960,54.75287
146.25W,56.25S,Sep 1960,55.91653
143.75W,56.25S,Sep 1960,56.64127
141.25W,56.25S,Sep 1960,56.99232
138.75W,56.25S,Sep 1960,58.75056
136.25W,56.25S,Sep 1960,58.95312
133.75W,56.25S,Sep 1960,56.26863
131.25W,56.25S,Sep 1960,55.7466
128.75W,56.25S,Sep 1960,57.74673
126.25W,56.25S,Sep 1960,59.50877
123.75W,56.25S,Sep 1960,60.63626
121.25W,56.25S,Sep 1960,57.70243
118.75W,56.25S,Sep 1960,55.04364
116.25W,56.25S,Sep 1960,56.51046
113.75W,56.25S,Sep 1960,56.76715
111.25W,56.25S,Sep 1960,56.26204
108.75W,56.25S,Sep 1960,56.26662
106.25W,56.25S,Sep 1960,55.13618
103.75W,56.25S,Sep 1960,54.14705
101.25W,56.25S,Sep 1960,55.07604
98.75W,56.25S,Sep 1960,57.57674
96.25W,56.25S,Sep 1960,59.26459
93.75W,56.25S,Sep 1960,57.52695
91.25W,56.25S,Sep 1960,54.88495
88.75W,56.25S,Sep 1960,55.95364
86.25W,56.25S,Sep 1960,58.26066
83.75W,56.25S,Sep 1960,58.55721
81.25W,56.25S,Sep 1960,58.42282
78.75W,56.25S,Sep 1960,60.51792
76.25W,56.25S,Sep 1960,64.28959
73.75W,56.25S,Sep 1960,63.07058
71.25W,56.25S,Sep 1960,54.9689
68.75W,56.25S,Sep 1960,48.07073
66.25W,56.25S,Sep 1960,48.06904
63.75W,56.25S,Sep 1960,51.37079
61.25W,56.25S,Sep 1960,51.45119
58.75W,56.25S,Sep 1960,48.48717
56.25W,56.25S,Sep 1960,45.97929
53.75W,56.25S,Sep 1960,44.61731
51.25W,56.25S,Sep 1960,45.34711
48.75W,56.25S,Sep 1960,48.23742
46.25W,56.25S,Sep 1960,51.37919
43.75W,56.25S,Sep 1960,53.09396
41.25W,56.25S,Sep 1960,52.56948
38.75W,56.25S,Sep 1960,50.97881
36.25W,56.25S,Sep 1960,49.03471
33.75W,56.25S,Sep 1960,47.25235
31.25W,56.25S,Sep 1960,47.14953
28.75W,56.25S,Sep 1960,48.30828
26.25W,56.25S,Sep 1960,49.30724
23.75W,56.25S,Sep 1960,49.95766
21.25W,56.25S,Sep 1960,50.85154
18.75W,56.25S,Sep 1960,50.40271
16.25W,56.25S,Sep 1960,48.04025
13.75W,56.25S,Sep 1960,46.85246
11.25W,56.25S,Sep 1960,48.20573
8.75W,56.25S,Sep 1960,50.83194
6.25W,56.25S,Sep 1960,53.40285
3.75W,56.25S,Sep 1960,55.44795
1.25W,56.25S,Sep 1960,56.51037
1.25E,53.75S,Sep 1960,60.08691
3.75E,53.75S,Sep 1960,60.4002
6.25E,53.75S,Sep 1960,61.50425
8.75E,53.75S,Sep 1960,61.98502
11.25E,53.75S,Sep 1960,60.97975
13.75E,53.75S,Sep 1960,60.05603
16.25E,53.75S,Sep 1960,60.8763
18.75E,53.75S,Sep 1960,61.82086
21.25E,53.75S,Sep 1960,61.15932
23.75E,53.75S,Sep 1960,59.83971
26.25E,53.75S,Sep 1960,59.71237
28.75E,53.75S,Sep 1960,62.57448
31.25E,53.75S,Sep 1960,65.99407
33.75E,53.75S,Sep 1960,67.23617
36.25E,53.75S,Sep 1960,67.43011
38.75E,53.75S,Sep 1960,67.98994
41.25E,53.75S,Sep 1960,67.87532
43.75E,53.75S,Sep 1960,67.51704
46.25E,53.75S,Sep 1960,69.65453
48.75E,53.75S,Sep 1960,72.35717
51.25E,53.75S,Sep 1960,72.19527
53.75E,53.75S,Sep 1960,71.53634
56.25E,53.75S,Sep 1960,73.33031
58.75E,53.75S,Sep 1960,73.87231
61.25E,53.75S,Sep 1960,70.92796
63.75E,53.75S,Sep 1960,69.00764
66.25E,53.75S,Sep 1960,68.58699
68.75E,53.75S,Sep 1960,66.21413
71.25E,53.75S,Sep 1960,63.04611
73.75E,53.75S,Sep 1960,60.40075
76.25E,53.75S,Sep 1960,58.06479
78.75E,53.75S,Sep 1960,57.97758
81.25E,53.75S,Sep 1960,59.85664
83.75E,53.75S,Sep 1960,62.97383
86.25E,53.75S,Sep 1960,67.79344
88.75E,53.75S,Sep 1960,73.18865
91.25E,53.75S,Sep 1960,74.29503
93.75E,53.75S,Sep 1960,68.71087
96.25E,53.75S,Sep 1960,64.77558
98.75E,53.75S,Sep 1960,64.62683
101.25E,53.75S,Sep 1960,63.57792
103.75E,53.75S,Sep 1960,62.43353
106.25E,53.75S,Sep 1960,61.86456
108.75E,53.75S,Sep 1960,62.67243
111.25E,53.75S,Sep 1960,63.99258
113.75E,53.75S,Sep 1960,62.74376
116.25E,53.75S,Sep 1960,61.3856
118.75E,53.75S,Sep 1960,63.28568
121.25E,53.75S,Sep 1960,65.24722
123.75E,53.75S,Sep 1960,65.26246
126.25E,53.75S,Sep 1960,66.82098
128.75E,53.75S,Sep 1960,69.86159
131.25E,53.75S,Sep 1960,69.86797
133.75E,53.75S,Sep 1960,68.6982
136.25E,53.75S,Sep 1960,69.04006
138.75E,53.75S,Sep 1960,67.58508
141.25E,53.75S,Sep 1960,65.43874
143.75E,53.75S,Sep 1960,65.62663
146.25E,53.75S,Sep 1960,68.24911
148.75E,53.75S,Sep 1960,70.56181
151.25E,53.75S,Sep 1960,69.40091
153.75E,53.75S,Sep 1960,67.46823
156.25E,53.75S,Sep 1960,64.3709
158.75E,53.75S,Sep 1960,58.72179
161.25E,53.75S,Sep 1960,55.8437
163.75E,53.75S,Sep 1960,58.34196
166.25E,53.75S,Sep 1960,61.88333
168.75E,53.75S,Sep 1960,61.50375
171.25E,53.75S,Sep 1960,57.87148
173.75E,53.75S,Sep 1960,54.51399
176.25E,53.75S,Sep 1960,53.30061
178.75E,53.75S,Sep 1960,54.92348
178.75W,53.75S,Sep 1960,57.44783
176.25W,53.75S,Sep 1960,58.03637
173.75W,53.75S,Sep 1960,56.27655
171.25W,53.75S,Sep 1960,52.54241
168.75W,53.75S,Sep 1960,50.60407
166.25W,53.75S,Sep 1960,52.86201
163.75W,53.75S,Sep 1960,55.65958
161.25W,53.75S,Sep 1960,55.59272
158.75W,53.75S,Sep 1960,52.79178
156.25W,53.75S,Sep 1960,49.91819
153.75W,53.75S,Sep 1960,49.74027
151.25W,53.75S,Sep 1960,52.19394
148.75W,53.75S,Sep 1960,54.97735
146.25W,53.75S,Sep 1960,56.08691
143.75W,53.75S,Sep 1960,54.75742
141.25W,53.75S,Sep 1960,53.73089
138.75W,53.75S,Sep 1960,55.44793
136.25W,53.75S,Sep 1960,56.667
133.75W,53.75S,Sep 1960,54.48855
131.25W,53.75S,Sep 1960,53.11642
128.75W,53.75S,Sep 1960,54.69258
126.25W,53.75S,Sep 1960,56.43104
123.75W,53.75S,Sep 1960,56.54589
121.25W,53.75S,Sep 1960,53.43973
118.75W,53.75S,Sep 1960,51.45546
116.25W,53.75S,Sep 1960,53.58415
113.75W,53.75S,Sep 1960,54.37025
111.25W,53.75S,Sep 1960,53.13176
108.75W,53.75S,Sep 1960,52.72652
106.25W,53.75S,Sep 1960,52.82151
103.75W,53.75S,Sep 1960,53.17175
101.25W,53.75S,Sep 1960,53.41763
98.75W,53.75S,Sep 1960,54.37932
96.25W,53.75S,Sep 1960,56.60983
93.75W,53.75S,Sep 1960,55.89811
91.25W,53.75S,Sep 1960,53.1911
88.75W,53.75S,Sep 1960,54.55289
86.25W,53.75S,Sep 1960,57.32527
83.75W,53.75S,Sep 1960,56.91326
81.25W,53.75S,Sep 1960,59.05978
78.75W,53.75S,Sep 1960,64.89406
76.25W,53.75S,Sep 1960,64.68103
73.75W,53.75S,Sep 1960,55.6819
71.25W,53.75S,Sep 1960,42.75606
68.75W,53.75S,Sep 1960,35.8083
66.25W,53.75S,Sep 1960,39.80573
63.75W,53.75S,Sep 1960,46.05347
61.25W,53.75S,Sep 1960,46.48476
58.75W,53.75S,Sep 1960,43.58352
56.25W,53.75S,Sep 1960,43.01712
53.75W,53.75S,Sep 1960,44.16219
51.25W,53.75S,Sep 1960,47.0739
48.75W,53.75S,Sep 1960,51.79292
46.25W,53.75S,Sep 1960,55.35929
43.75W,53.75S,Sep 1960,57.14845
41.25W,53.75S,Sep 1960,56.89349
38.75W,53.75S,Sep 1960,55.1068
36.25W,53.75S,Sep 1960,51.98454
33.75W,53.75S,Sep 1960,49.26926
31.25W,53.75S,Sep 1960,49.89262
28.75W,53.75S,Sep 1960,52.82446
26.25W,53.75S,Sep 1960,54.79399
23.75W,53.75S,Sep 1960,53.9527
21.25W,53.75S,Sep 1960,53.87936
18.75W,53.75S,Sep 1960,53.605
16.25W,53.75S,Sep 1960,49.86801
13.75W,53.75S,Sep 1960,47.9328
11.25W,53.75S,Sep 1960,49.79114
8.75W,53.75S,Sep 1960,52.35519
6.25W,53.75S,Sep 1960,54.59827
3.75W,53.75S,Sep 1960,56.23927
1.25W,53.75S,Sep 1960,56.75067
1.25E,51.25S,Sep 1960,62.54342
3.75E,51.25S,Sep 1960,61.7846
6.25E,51.25S,Sep 1960,62.6164
8.75E,51.25S,Sep 1960,64.64939
11.25E,51.25S,Sep 1960,64.64437
13.75E,51.25S,Sep 1960,64.00746
16.25E,51.25S,Sep 1960,64.95561
18.75E,51.25S,Sep 1960,64.87772
21.25E,51.25S,Sep 1960,62.50346
23.75E,51.25S,Sep 1960,60.59725
26.25E,51.25S,Sep 1960,62.13473
28.75E,51.25S,Sep 1960,67.84443
31.25E,51.25S,Sep 1960,72.32025
33.75E,51.25S,Sep 1960,70.80326
36.25E,51.25S,Sep 1960,68.19904
38.75E,51.25S,Sep 1960,68.39185
41.25E,51.25S,Sep 1960,68.07881
43.75E,51.25S,Sep 1960,68.25899
46.25E,51.25S,Sep 1960,70.93906
48.75E,51.25S,Sep 1960,72.53075
51.25E,51.25S,Sep 1960,71.52551
53.75E,51.25S,Sep 1960,72.28836
56.25E,51.25S,Sep 1960,75.7814
58.75E,51.25S,Sep 1960,75.37983
61.25E,51.25S,Sep 1960,72.01583
63.75E,51.25S,Sep 1960,71.39235
66.25E,51.25S,Sep 1960,70.41714
68.75E,51.25S,Sep 1960,66.0082
71.25E,51.25S,Sep 1960,61.2493
73.75E,51.25S,Sep 1960,59.48927
76.25E,51.25S,Sep 1960,60.89642
78.75E,51.25S,Sep 1960,63.21731
81.25E,51.25S,Sep 1960,65.11165
83.75E,51.25S,Sep 1960,67.63704
86.25E,51.25S,Sep 1960,71.3708
88.75E,51.25S,Sep 1960,77.50363
91.25E,51.25S,Sep 1960,80.69357
93.75E,51.25S,Sep 1960,75.53273
96.25E,51.25S,Sep 1960,71.25262
98.75E,51.25S,Sep 1960,70.1376
101.25E,51.25S,Sep 1960,67.41936
103.75E,51.25S,Sep 1960,65.62525
106.25E,51.25S,Sep 1960,65.66774
108.75E,51.25S,Sep 1960,65.92889
111.25E,51.25S,Sep 1960,64.92908
113.75E,51.25S,Sep 1960,63.42551
116.25E,51.25S,Sep 1960,64.92738
118.75E,51.25S,Sep 1960,68.58696
121.25E,51.25S,Sep 1960,70.74949
123.75E,51.25S,Sep 1960,71.23354
126.25E,51.25S,Sep 1960,72.17137
128.75E,51.25S,Sep 1960,73.72844
131.25E,51.25S,Sep 1960,72.30441
133.75E,51.25S,Sep 1960,70.16049
136.25E,51.25S,Sep 1960,71.2072
138.75E,51.25S,Sep 1960,71.34245
141.25E,51.25S,Sep 1960,69.16391
143.75E,51.25S,Sep 1960,68.71404
146.25E,51.25S,Sep 1960,70.26918
148.75E,51.25S,Sep 1960,69.7543
151.25E,51.25S,Sep 1960,66.4554
153.75E,51.25S,Sep 1960,63.54691
156.25E,51.25S,Sep 1960,61.04254
158.75E,51.25S,Sep 1960,58.13557
161.25E,51.25S,Sep 1960,57.47781
163.75E,51.25S,Sep 1960,59.88749
166.25E,51.25S,Sep 1960,60.80788
168.75E,51.25S,Sep 1960,57.29675
171.25E,51.25S,Sep 1960,52.08463
173.75E,51.25S,Sep 1960,49.0059
176.25E,51.25S,Sep 1960,48.5652
178.75E,51.25S,Sep 1960,50.07239
178.75W,51.25S,Sep 1960,53.14996
176.25W,51.25S,Sep 1960,54.9025
173.75W,51.25S,Sep 1960,53.74593
171.25W,51.25S,Sep 1960,50.67778
168.75W,51.25S,Sep 1960,49.67893
166.25W,51.25S,Sep 1960,52.34264
163.75W,51.25S,Sep 1960,54.05436
161.25W,51.25S,Sep 1960,53.00125
158.75W,51.25S,Sep 1960,50.77501
156.25W,51.25S,Sep 1960,49.21065
153.75W,51.25S,Sep 1960,49.5051
151.25W,51.25S,Sep 1960,50.8387
148.75W,51.25S,Sep 1960,53.29584
146.25W,51.25S,Sep 1960,54.79411
143.75W,51.25S,Sep 1960,52.20686
141.25W,51.25S,Sep 1960,49.44791
138.75W,51.25S,Sep 1960,50.53036
136.25W,51.25S,Sep 1960,52.78574
133.75W,51.25S,Sep 1960,53.16825
131.25W,51.25S,Sep 1960,52.46418
128.75W,51.25S,Sep 1960,52.59871
126.25W,51.25S,Sep 1960,52.91233
123.75W,51.25S,Sep 1960,51.66404
121.25W,51.25S,Sep 1960,49.9032
118.75W,51.25S,Sep 1960,49.49394
116.25W,51.25S,Sep 1960,50.02908
113.75W,51.25S,Sep 1960,50.09921
111.25W,51.25S,Sep 1960,50.35052
108.75W,51.25S,Sep 1960,51.79677
106.25W,51.25S,Sep 1960,53.06413
103.75W,51.25S,Sep 1960,53.00141
101.25W,51.25S,Sep 1960,52.4763
98.75W,51.25S,Sep 1960,53.59146
96.25W,51.25S,Sep 1960,55.76622
93.75W,51.25S,Sep 1960,54.59203
91.25W,51.25S,Sep 1960,51.77398
88.75W,51.25S,Sep 1960,53.13112
86.25W,51.25S,Sep 1960,55.33173
83.75W,51.25S,Sep 1960,54.69383
81.25W,51.25S,Sep 1960,60.52814
78.75W,51.25S,Sep 1960,70.67854
76.25W,51.25S,Sep 1960,66.51871
73.75W,51.25S,Sep 1960,48.35243
71.25W,51.25S,Sep 1960,30.99533
68.75W,51.25S,Sep 1960,24.92531
66.25W,51.25S,Sep 1960,30.19358
63.75W,51.25S,Sep 1960,36.05269
61.25W,51.25S,Sep 1960,36.43454
58.75W,51.25S,Sep 1960,35.75054
56.25W,51.25S,Sep 1960,38.73998
53.75W,51.25S,Sep 1960,43.92783
51.25W,51.25S,Sep 1960,51.0627
48.75W,51.25S,Sep 1960,58.45653
46.25W,51.25S,Sep 1960,61.55035
43.75W,51.25S,Sep 1960,62.95303
41.25W,51.25S,Sep 1960,63.94266
38.75W,51.25S,Sep 1960,61.84867
36.25W,51.25S,Sep 1960,58.29736
33.75W,51.25S,Sep 1960,55.73864
31.25W,51.25S,Sep 1960,54.27698
28.75W,51.25S,Sep 1960,56.13327
26.25W,51.25S,Sep 1960,59.33889
23.75W,51.25S,Sep 1960,57.65848
21.25W,51.25S,Sep 1960,56.58137
18.75W,51.25S,Sep 1960,57.40747
16.25W,51.25S,Sep 1960,54.46086
13.75W,51.25S,Sep 1960,52.69972
11.25W,51.25S,Sep 1960,53.52051
8.75W,51.25S,Sep 1960,53.56459
6.25W,51.25S,Sep 1960,54.86345
3.75W,51.25S,Sep 1960,57.44663
1.25W,51.25S,Sep 1960,58.38101
1.25E,48.75S,Sep 1960,63.08699
3.75E,48.75S,Sep 1960,63.08028
6.25E,48.75S,Sep 1960,64.94478
8.75E,48.75S,Sep 1960,68.13651
11.25E,48.75S,Sep 1960,68.1713
13.75E,48.75S,Sep 1960,66.45906
16.25E,48.75S,Sep 1960,66.16988
18.75E,48.75S,Sep 1960,65.23811
21.25E,48.75S,Sep 1960,63.6105
23.75E,48.75S,Sep 1960,63.35825
26.25E,48.75S,Sep 1960,65.83104
28.75E,48.75S,Sep 1960,71.3868
31.25E,48.75S,Sep 1960,74.07812
33.75E,48.75S,Sep 1960,70.37756
36.25E,48.75S,Sep 1960,66.8004
38.75E,48.75S,Sep 1960,66.3388
41.25E,48.75S,Sep 1960,66.3419
43.75E,48.75S,Sep 1960,67.39388
46.25E,48.75S,Sep 1960,69.72248
48.75E,48.75S,Sep 1960,70.03436
51.25E,48.75S,Sep 1960,68.6308
53.75E,48.75S,Sep 1960,71.84357
56.25E,48.75S,Sep 1960,77.5742
58.75E,48.75S,Sep 1960,77.34076
61.25E,48.75S,Sep 1960,76.20743
63.75E,48.75S,Sep 1960,78.04081
66.25E,48.75S,Sep 1960,76.39221
68.75E,48.75S,Sep 1960,72.02264
71.25E,48.75S,Sep 1960,67.8186
73.75E,48.75S,Sep 1960,66.28648
76.25E,48.75S,Sep 1960,68.92087
78.75E,48.75S,Sep 1960,71.75558
81.25E,48.75S,Sep 1960,73.43135
83.75E,48.75S,Sep 1960,74.54479
86.25E,48.75S,Sep 1960,76.89242
88.75E,48.75S,Sep 1960,82.41256
91.25E,48.75S,Sep 1960,85.28164
93.75E,48.75S,Sep 1960,81.36306
96.25E,48.75S,Sep 1960,77.79709
98.75E,48.75S,Sep 1960,76.53521
101.25E,48.75S,Sep 1960,73.85382
103.75E,48.75S,Sep 1960,71.98289
106.25E,48.75S,Sep 1960,72.62192
108.75E,48.75S,Sep 1960,73.45406
111.25E,48.75S,Sep 1960,72.11191
113.75E,48.75S,Sep 1960,71.44965
116.25E,48.75S,Sep 1960,74.27538
118.75E,48.75S,Sep 1960,76.23521
121.25E,48.75S,Sep 1960,77.31865
123.75E,48.75S,Sep 1960,77.5652
126.25E,48.75S,Sep 1960,75.97809
128.75E,48.75S,Sep 1960,76.24159
131.25E,48.75S,Sep 1960,74.39849
133.75E,48.75S,Sep 1960,70.53688
136.25E,48.75S,Sep 1960,69.50444
138.75E,48.75S,Sep 1960,69.27057
141.25E,48.75S,Sep 1960,68.67109
143.75E,48.75S,Sep 1960,69.15379
146.25E,48.75S,Sep 1960,69.75709
148.75E,48.75S,Sep 1960,67.09985
151.25E,48.75S,Sep 1960,62.76015
153.75E,48.75S,Sep 1960,59.27309
156.25E,48.75S,Sep 1960,57.14274
158.75E,48.75S,Sep 1960,59.15746
161.25E,48.75S,Sep 1960,64.57735
163.75E,48.75S,Sep 1960,66.60522
166.25E,48.75S,Sep 1960,64.72916
168.75E,48.75S,Sep 1960,60.80099
171.25E,48.75S,Sep 1960,53.06406
173.75E,48.75S,Sep 1960,47.85831
176.25E,48.75S,Sep 1960,47.3766
178.75E,48.75S,Sep 1960,48.462
178.75W,48.75S,Sep 1960,51.31515
176.25W,48.75S,Sep 1960,53.09694
173.75W,48.75S,Sep 1960,52.14843
171.25W,48.75S,Sep 1960,50.43951
168.75W,48.75S,Sep 1960,50.86419
166.25W,48.75S,Sep 1960,53.09748
163.75W,48.75S,Sep 1960,53.83322
161.25W,48.75S,Sep 1960,52.40225
158.75W,48.75S,Sep 1960,49.70596
156.25W,48.75S,Sep 1960,47.9964
153.75W,48.75S,Sep 1960,48.66697
151.25W,48.75S,Sep 1960,49.37821
148.75W,48.75S,Sep 1960,50.88348
146.25W,48.75S,Sep 1960,52.47231
143.75W,48.75S,Sep 1960,50.16253
141.25W,48.75S,Sep 1960,48.65134
138.75W,48.75S,Sep 1960,51.97667
136.25W,48.75S,Sep 1960,54.96521
133.75W,48.75S,Sep 1960,55.32527
