language,word,meaning,corpus,size,genre,word.count,freq.type,states,mean.roc,sd.roc,fpm,lfpm,clfpm,c.rate,word.type
Bulgarian,майка,M,Bulgarian NC,1950000000,written,98003,word,5,2.99457870208105,0.00961165025479344,50.2579487179487,3.91716871787127,1.67463009635509,0.13665768129771,kin.term
Czech,matka,M,Czech Web 2012 (czTenTen12 v8),4175089440,web,657788,lemma,5,2.99457870208105,0.00961165025479344,157.550636807436,5.05974691013377,2.8172082886176,0.13665768129771,kin.term
Spanish,madre,M,CoE,100000000,spoken,1141,word,5,2.99457870208105,0.00961165025479344,11.41,2.43449016387398,0.191951542357806,0.13665768129771,kin.term
Polish,matka,M,Polish NC written PELCRA spoken,300000000,written,23694,word,5,2.99457870208105,0.00961165025479344,78.98,4.3691946558585,2.12665603434233,0.13665768129771,kin.term
Spanish,madre,M,"Spanish Web 2011 (esTenTen11, Eu + Am, Freeling v4)",9497402122,web,1658162,lemma,5,2.99457870208105,0.00961165025479344,174.591112253634,5.16244673863699,2.91990811712081,0.13665768129771,kin.term
Spanish,madre,M,"Spanish Web 2011 (esTenTen11, Eu + Am, Freeling v4)",9497402122,web,1168083,word,5,2.99457870208105,0.00961165025479344,122.98973814052,4.81210092214009,2.56956230062391,0.13665768129771,kin.term
Portuguese,mãe,M,"Portuguese Web 2011 (ptTenTen11, Freeling v3)",3900501097,web,760216,lemma,5,2.99457870208105,0.00961165025479344,194.902137211218,5.27249757213435,3.02995895061817,0.13665768129771,kin.term
Polish,matka,M,Polish Web 2012 (plTenTen12),7796796565,web,1537921,lemma,5,2.99457870208105,0.00961165025479344,197.250369068723,5.28447383079507,3.04193520927889,0.13665768129771,kin.term
German,Mutter,M,German Web 2013 (deTenTen13),16534176369,web,2685337,lemma,5,2.99457870208105,0.00961165025479344,162.411295251135,5.09013197734796,2.84759335583178,0.13665768129771,kin.term
Polish,matka,M,Polish Web 2012 (plTenTen12),7796796565,web,313152,word,5,2.99457870208105,0.00961165025479344,40.1641876108127,3.69297574312501,1.45043712160883,0.13665768129771,kin.term
Italian,madre,M,Italian Web 2010 (itTenTen),2588873046,web,349053,lemma,5,2.99457870208105,0.00961165025479344,134.828164146292,4.90400110949078,2.6614624879746,0.13665768129771,kin.term
Portuguese,mãe,M,CoP,45000000,written,11576,word,5,2.99457870208105,0.00961165025479344,257.244444444444,5.550026778541,3.30748815702482,0.13665768129771,kin.term
Spanish,madre,M,CoE,100000000,written,4372,word,5,2.99457870208105,0.00961165025479344,43.72,3.77780566330834,1.53526704179216,0.13665768129771,kin.term
German,Mutter,M,CELEX,5400000,written,552,word,5,2.99457870208105,0.00961165025479344,102.222222222222,4.62714909270687,2.38461047119069,0.13665768129771,kin.term
Italian,madre,M,CORIS,130000000,written,31495,lemma,5,2.99457870208105,0.00961165025479344,242.269230769231,5.49004963160045,3.24751101008427,0.13665768129771,kin.term
French,mère,M,French Web 2012 (frTenTen12),9889689889,web,1729497,lemma,5,2.99457870208105,0.00961165025479344,174.878789872235,5.16409310464351,2.92155448312733,0.13665768129771,kin.term
Dutch,moeder,M,Dutch Web 2014 (nlTenTen14),2576596803,web,309864,word,5,2.99457870208105,0.00961165025479344,120.260958035505,4.78966403194844,2.54712541043226,0.13665768129771,kin.term
Serbian,majka,M,scWaC,554000000,web,29881,lemma,5,2.99457870208105,0.00961165025479344,53.9368231046931,3.9878134191416,1.74527479762542,0.13665768129771,kin.term
Catalan,mare,M,Catalan Web 2014 (caTenTen14),4189954719,web,23464,word,5,2.99457870208105,0.00961165025479344,5.60006051941298,1.72277740472074,-0.519761216795438,0.13665768129771,kin.term
Russian,мать,M,Russian Web 2011 (ruTenTen11),14553856113,web,1954000,lemma,5,2.99457870208105,0.00961165025479344,134.259950409611,4.89977784914968,2.6572392276335,0.13665768129771,kin.term
Italian,madre,M,CORIS,130000000,spoken,15,word,5,2.99457870208105,0.00961165025479344,0.115384615384615,-2.15948424935337,-4.40202287086955,0.13665768129771,kin.term
German,Mutter,M,German Web 2013 (deTenTen13),16534176369,web,2286150,word,5,2.99457870208105,0.00961165025479344,138.268151311505,4.92919492517666,2.68665630366048,0.13665768129771,kin.term
Swedish,mor,M,Swedish Web 2014 (svTenTen14),3411216955,web,14237,lemma,5,2.99457870208105,0.00961165025479344,4.17358385227655,1.42877510370298,-0.813763517813202,0.13665768129771,kin.term
German,Mutter,M,CELEX,5400000,spoken,47,word,5,2.99457870208105,0.00961165025479344,8.7037037037037,2.16374864813983,-0.0787899733763484,0.13665768129771,kin.term
Norwegian,mor,M,Norwegian Web 2015 (noTenTen15) Bokmal and Nynorsk,1698481187,web,187940,word,5,2.99457870208105,0.00961165025479344,110.651799642218,4.7063883306415,2.46384970912533,0.13665768129771,kin.term
French,mère,M,lexique corpus,15000000,written,737.09,word,5,2.99457870208105,0.00961165025479344,49.1393333333333,3.89465980032077,1.65212117880459,0.13665768129771,kin.term
Italian,madre,M,Italian Web 2010 (itTenTen),2588873046,web,307983,word,5,2.99457870208105,0.00961165025479344,118.964118567288,4.7788219229992,2.53628330148302,0.13665768129771,kin.term
Portuguese,mãe,M,"Portuguese Web 2011 (ptTenTen11, Freeling v3)",3900501097,web,570327,word,5,2.99457870208105,0.00961165025479344,146.218905165456,4.98510484925306,2.74256622773688,0.13665768129771,kin.term
Czech,matka,M,Czech Web 2012 (czTenTen12 v8),4175089440,web,215134,word,5,2.99457870208105,0.00961165025479344,51.5279979247582,3.94212530897053,1.69958668745435,0.13665768129771,kin.term
Catalan,mare,M,Catalan Web 2014 (caTenTen14),4189954719,web,38731,lemma,5,2.99457870208105,0.00961165025479344,9.24377531441289,2.22395038601688,-0.0185882354993026,0.13665768129771,kin.term
Polish,matka,M,Polish NC written PELCRA spoken,300000000,spoken,161,word,5,2.99457870208105,0.00961165025479344,0.536666666666667,-0.622378109671738,-2.86491673118792,0.13665768129771,kin.term
Albanian,nënë,M,Albanian NC,16700000,written,3475,lemma,5,2.99457870208105,0.00961165025479344,208.083832335329,5.33794103857618,3.09540241706,0.13665768129771,kin.term
Albanian,nënë,M,Albanian NC,16700000,spoken,1028,lemma,5,2.99457870208105,0.00961165025479344,61.5568862275449,4.1199617265924,1.87742310507622,0.13665768129771,kin.term
Danish,mor,M,Danish Web 2014 (daTenTen14),2042601251,web,486403,lemma,5,2.99457870208105,0.00961165025479344,238.129199109161,5.47281337977971,3.23027475826353,0.13665768129771,kin.term
Swedish,mor,M,SUC,1000000,written,310,word,5,2.99457870208105,0.00961165025479344,310,5.73657229747919,3.49403367596301,0.13665768129771,kin.term
French,mère,M,French Web 2012 (frTenTen12),9889689889,web,1558534,word,5,2.99457870208105,0.00961165025479344,157.591796860436,5.06000812569117,2.81746950417499,0.13665768129771,kin.term
Icelandic,móðir,M,textasafn,65000000,spoken,9,lemma,5,2.99457870208105,0.00961165025479344,0.138461538461538,-1.97716269255942,-4.2197013140756,0.13665768129771,kin.term
Russian,мать,M,Russian NC via Leeds,8200000,spoken,339.81,word,5,2.99457870208105,0.00961165025479344,41.440243902439,3.72425248361052,1.48171386209435,0.13665768129771,kin.term
Danish,mor,M,Danish Web 2014 (daTenTen14),2042601251,web,386537,word,5,2.99457870208105,0.00961165025479344,189.237620319072,5.24300347574768,3.0004648542315,0.13665768129771,kin.term
French,mère,M,lexique corpus,15000000,spoken,672,word,5,2.99457870208105,0.00961165025479344,44.8,3.80220813942094,1.55966951790476,0.13665768129771,kin.term
Czech,matka,M,UCNK:SYN2015 (written) ORAL2013 (spoken),1700000,spoken,115,word,5,2.99457870208105,0.00961165025479344,67.6470588235294,4.21430387730108,1.9717652557849,0.13665768129771,kin.term
Icelandic,móðir,M,textasafn,65000000,written,245,lemma,5,2.99457870208105,0.00961165025479344,3.76923076923077,1.32687094064909,-0.915667680867088,0.13665768129771,kin.term
Russian,мать,M,Russian NC via Leeds,8200000,written,23567.19,word,5,2.99457870208105,0.00961165025479344,2874.04756097561,7.96347661520615,5.72093799368997,0.13665768129771,kin.term
Czech,matka,M,UCNK:SYN2015 (written) ORAL2013 (spoken),1700000,written,37008,lemma,5,2.99457870208105,0.00961165025479344,21769.4117647059,9.98826113340905,7.74572251189287,0.13665768129771,kin.term
English,mother,M,pukWaC (ukWaC parsed with MaltParser),39502648,web,3015,word,5,2.99457870208105,0.00961165025479344,76.3239973178507,4.33498740152647,2.0924487800102902,0.13665768129771,kin.term
Greek,μητέρα,M,Greek Web 2014 (elTenTen14),1958348129,web,128072,word,5,2.99457870208105,0.00961165025479344,65.397973988107,4.18049127920818,1.937952657692,0.13665768129771,kin.term
Bulgarian,майка,M,Bulgarian Web 2012 (bgTenTen12),704955109,web,86642,word,5,2.99457870208105,0.00961165025479344,122.90427985252,4.81140583982668,2.5688672183105,0.13665768129771,kin.term
Russian,мать,M,Russian Web 2011 (ruTenTen11),14553856113,web,797154,word,5,2.99457870208105,0.00961165025479344,54.7727003627551,4.00319190126392,1.76065327974774,0.13665768129771,kin.term
Swedish,mor,M,Swedish Web 2014 (svTenTen14),3411216955,web,130157,word,5,2.99457870208105,0.00961165025479344,38.1555913086156,3.6416723081609,1.39913368664473,0.13665768129771,kin.term
English,mother,M,pukWaC (ukWaC parsed with MaltParser),39502648,web,3755,lemma,5,2.99457870208105,0.00961165025479344,95.0569187159301,4.55447585656342,2.31193723504724,0.13665768129771,kin.term
Romanian,mamă,M,ROMBAC,41000000,written,4673,lemma,5,2.99457870208105,0.00961165025479344,113.975609756098,4.73598447599612,2.49344585447994,0.13665768129771,kin.term
English,mother,M,CELEX,17400000,spoken,179,word,5,2.99457870208105,0.00961165025479344,10.2873563218391,2.33091559962027,0.0883769781040935,0.13665768129771,kin.term
Norwegian,mor,M,Norwegian Web 2015 (noTenTen15) Bokmal and Nynorsk,1698481187,web,310428,lemma,5,2.99457870208105,0.00961165025479344,182.76799435636,5.20821755811288,2.9656789365967,0.13665768129771,kin.term
Portuguese,mãe,M,CoP,45000000,spoken,441,word,5,2.99457870208105,0.00961165025479344,9.8,2.28238238567653,0.0398437641603477,0.13665768129771,kin.term
Dutch,moeder,M,Dutch Instituut voor Nederlandse Lexicologie text corpora (written) (mysterious) Corpus Gesproken Nederlands (spoken),42400000,spoken,62699,lemma,5,2.99457870208105,0.00961165025479344,1478.75,7.2989524152926,5.05641379377642,0.13665768129771,kin.term
Dutch,moeder,M,Dutch Instituut voor Nederlandse Lexicologie text corpora (written) (mysterious) Corpus Gesproken Nederlands (spoken),42400000,written,25272,lemma,5,2.99457870208105,0.00961165025479344,596.037735849057,6.39030398024401,4.14776535872783,0.13665768129771,kin.term
Romanian,mamă,M,Romanian Web (roWaC),44729032,web,18872,lemma,5,2.99457870208105,0.00961165025479344,421.918363893947,6.04481184483378,3.8022732233176,0.13665768129771,kin.term
Croatian,majka,M,hrWaC,1210000000,web,88377,lemma,5,2.99457870208105,0.00961165025479344,73.0388429752066,4.29099139518653,2.04845277367035,0.13665768129771,kin.term
English,mother,M,CELEX,17400000,written,8327,word,5,2.99457870208105,0.00961165025479344,478.563218390805,6.17078832001534,3.92824969849916,0.13665768129771,kin.term
Romanian,mamă,M,Romanian Web (roWaC),44729032,web,3043,word,5,2.99457870208105,0.00961165025479344,68.0318769250361,4.21997637364324,1.97743775212706,0.13665768129771,kin.term
Polish,wuj,MB,Polish NC written PELCRA spoken,300000000,spoken,9,word,7,3.30762367413492,0.0105171143815727,0.03,-3.50655789731998,-5.74909651883616,0.55604768129771,kin.term
Russian,дядя,MB,Russian Web 2011 (ruTenTen11),14553856113,web,390601,lemma,7,3.30762367413492,0.0105171143815727,26.8383167297567,3.2898305951501,1.04729197363393,0.55604768129771,kin.term
Portuguese,tio,MB,CoP,45000000,spoken,70,word,7,3.30762367413492,0.0105171143815727,1.55555555555556,0.441832752279039,-1.80070586923714,0.55604768129771,kin.term
French,oncle,MB,lexique corpus,15000000,written,121.96,word,7,3.30762367413492,0.0105171143815727,8.13066666666667,2.09564292101784,-0.146895700498334,0.55604768129771,kin.term
Polish,wuj,MB,Polish Web 2012 (plTenTen12),7796796565,web,13004,word,7,3.30762367413492,0.0105171143815727,1.66786447377315,0.511544049900012,-1.73099457161617,0.55604768129771,kin.term
Spanish,tio,MB,"Spanish Web 2011 (esTenTen11, Eu + Am, Freeling v4)",9497402122,web,66354,lemma,7,3.30762367413492,0.0105171143815727,6.98654212464018,1.94398574495412,-0.298552876562056,0.55604768129771,kin.term
Italian,zio,MB,Italian Web 2010 (itTenTen),2588873046,web,53705,lemma,7,3.30762367413492,0.0105171143815727,20.7445475485861,3.03228344340411,0.789744821887937,0.55604768129771,kin.term
Italian,zio,MB,CORIS,130000000,spoken,1,word,7,3.30762367413492,0.0105171143815727,0.00769230769230769,-4.86753445045558,-7.11007307197176,0.55604768129771,kin.term
Portuguese,tio,MB,CoP,45000000,written,2725,word,7,3.30762367413492,0.0105171143815727,60.5555555555556,4.10356121732702,1.86102259581085,0.55604768129771,kin.term
Portuguese,tio,MB,"Portuguese Web 2011 (ptTenTen11, Freeling v3)",3900501097,web,120006,lemma,7,3.30762367413492,0.0105171143815727,30.7668161130118,3.4264367102399,1.18389808872372,0.55604768129771,kin.term
English,uncle,MB,pukWaC (ukWaC parsed with MaltParser),39502648,web,259,word,7,3.30762367413492,0.0105171143815727,6.5565224893278,1.88046035406472,-0.362078267451456,0.55604768129771,kin.term
Russian,дядя,MB,Russian NC via Leeds,8200000,written,8066.24,word,7,3.30762367413492,0.0105171143815727,983.687804878049,6.89130857524562,4.64876995372944,0.55604768129771,kin.term
Albanian,dajë,MB,Albanian NC,16700000,spoken,19,lemma,7,3.30762367413492,0.0105171143815727,1.1377245508982,0.129030259743731,-2.11350836177245,0.55604768129771,kin.term
English,uncle,MB,CELEX,17400000,spoken,27,word,7,3.30762367413492,0.0105171143815727,1.55172413793103,0.439366659783846,-1.80317196173233,0.55604768129771,kin.term
Serbian,ujak,MB,scWaC,554000000,web,1201,lemma,7,3.30762367413492,0.0105171143815727,2.16787003610108,0.7737451353327,-1.46879348618348,0.55604768129771,kin.term
Portuguese,tio,MB,"Portuguese Web 2011 (ptTenTen11, Freeling v3)",3900501097,web,46742,word,7,3.30762367413492,0.0105171143815727,11.9835884768628,2.48353808680465,0.24099946528847,0.55604768129771,kin.term
German,Onkel,MB,German Web 2013 (deTenTen13),16534176369,web,200637,lemma,7,3.30762367413492,0.0105171143815727,12.1346836711005,2.49606777135635,0.253529149840176,0.55604768129771,kin.term
Polish,wuj,MB,Polish Web 2012 (plTenTen12),7796796565,web,43641,lemma,7,3.30762367413492,0.0105171143815727,5.59729879267409,1.72228412291779,-0.520254498598391,0.55604768129771,kin.term
French,oncle,MB,lexique corpus,15000000,spoken,124.11,word,7,3.30762367413492,0.0105171143815727,8.274,2.11311806803922,-0.129420553476958,0.55604768129771,kin.term
German,Onkel,MB,CELEX,5400000,spoken,8,word,7,3.30762367413492,0.0105171143815727,1.48148148148148,0.393042588109607,-1.84949603340657,0.55604768129771,kin.term
Czech,strýc,MB,Czech Web 2012 (czTenTen12 v8),4175089440,web,16010,word,7,3.30762367413492,0.0105171143815727,3.83464839019113,1.34407774618078,-0.898460875335401,0.55604768129771,kin.term
Czech,strýc,MB,UCNK:SYN2015 (written) ORAL2013 (spoken),1700000,spoken,18,word,7,3.30762367413492,0.0105171143815727,10.5882352941176,2.35974350683399,0.117204885317816,0.55604768129771,kin.term
Spanish,tio,MB,CoE,100000000,spoken,374,word,7,3.30762367413492,0.0105171143815727,3.74,1.31908561142644,-0.923453010089738,0.55604768129771,kin.term
Italian,zio,MB,Italian Web 2010 (itTenTen),2588873046,web,43790,word,7,3.30762367413492,0.0105171143815727,16.9146957853568,2.82818281716741,0.585644195651233,0.55604768129771,kin.term
Dutch,oom,MB,Dutch Instituut voor Nederlandse Lexicologie text corpora (written) (mysterious) Corpus Gesproken Nederlands (spoken),42400000,written,4675,lemma,7,3.30762367413492,0.0105171143815727,110.259433962264,4.70283607948488,2.4602974579687,0.55604768129771,kin.term
Swedish,morbror,MB,Swedish Web 2014 (svTenTen14),3411216955,web,16281,word,7,3.30762367413492,0.0105171143815727,4.77278350066128,1.56292967782075,-0.679608943695433,0.55604768129771,kin.term
Dutch,oom,MB,Dutch Web 2014 (nlTenTen14),2576596803,web,20891,word,7,3.30762367413492,0.0105171143815727,8.10798180595274,2.09284898462482,-0.149689636891357,0.55604768129771,kin.term
Polish,wuj,MB,Polish NC written PELCRA spoken,300000000,written,1712,word,7,3.30762367413492,0.0105171143815727,5.70666666666667,1.74163508204549,-0.500903539470692,0.55604768129771,kin.term
Spanish,tio,MB,"Spanish Web 2011 (esTenTen11, Eu + Am, Freeling v4)",9497402122,web,58555,word,7,3.30762367413492,0.0105171143815727,6.16537019785251,1.81894818312694,-0.423590438389233,0.55604768129771,kin.term
French,oncle,MB,French Web 2012 (frTenTen12),9889689889,web,135842,word,7,3.30762367413492,0.0105171143815727,13.7357188672916,2.61999965653159,0.37746103501541,0.55604768129771,kin.term
German,Onkel,MB,CELEX,5400000,written,132,word,7,3.30762367413492,0.0105171143815727,24.4444444444444,3.19640296901614,0.953864347499964,0.55604768129771,kin.term
Bulgarian,вуйчо,MB,Bulgarian NC,1950000000,written,5718,word,7,3.30762367413492,0.0105171143815727,2.93230769230769,1.07578972132446,-1.16674890019171,0.55604768129771,kin.term
Danish,onkel,MB,Danish Web 2014 (daTenTen14),2042601251,web,35812,lemma,7,3.30762367413492,0.0105171143815727,17.5325458076888,2.86405891415552,0.621520292639343,0.55604768129771,kin.term
Icelandic,frændi,MB,textasafn,65000000,spoken,17,lemma,7,3.30762367413492,0.0105171143815727,0.261538461538461,-1.34117392583942,-3.5837125473556,0.55604768129771,kin.term
Bulgarian,вуйчо,MB,Bulgarian Web 2012 (bgTenTen12),704955109,web,1723,word,7,3.30762367413492,0.0105171143815727,2.4441272614424,0.893688110920316,-1.34885051059586,0.55604768129771,kin.term
